date,sku,product_name,category,quantity,amount,status,order_id,created_by,current_stock,lead_time_days,service_level,avg_daily_sales_sku,demand_std_sku,safety_stock,reorder_point,reorder_flag,stock_cover_days
2026-03-05,SKU-S009,Highlighter Set,Stationery,230,74490,Reorder Required,ORD-MAR26-20260205-SKU-S009,Forecast_Model,6,5,0.85,22.34,5.3,7.75,119.45,1,0.27
2026-03-05,SKU-S010,File Folders Letter,Stationery,452,238280,Reorder Required,ORD-MAR26-20260205-SKU-S010,Forecast_Model,21,10,0.9,31.02,7.6,27.48,337.68,1,0.68
2026-03-05,SKU-S011,Index Cards 3x5,Stationery,247,61690,Reorder Required,ORD-MAR26-20260205-SKU-S011,Forecast_Model,14,5,0.85,24.21,5.8,8.48,129.53,1,0.58
2026-03-05,SKU-F001,Desk Lamp LED,Furniture,0,0,Forecasted,,Forecast_Model,50,14,0.95,9.78,2.3,14.15,151.07,0,5.11
2026-03-05,SKU-F002,Office Chair,Furniture,132,49929,Reorder Required,ORD-MAR26-20260205-SKU-F002,Forecast_Model,27,21,0.98,3.75,1.1,4.62,83.37,1,7.2
2026-03-05,SKU-F003,Monitor Stand,Furniture,0,0,Forecasted,,Forecast_Model,37,12,0.95,7.36,1.9,10.76,99.08,0,5.03
2026-03-05,SKU-F004,Desk Organizer,Furniture,0,0,Forecasted,,Forecast_Model,40,10,0.9,8.48,2.1,7.59,92.39,0,4.72
2026-03-05,SKU-F005,Laptop Stand,Furniture,0,0,Forecasted,,Forecast_Model,36,14,0.95,6.21,1.6,9.84,95.78,0,5.8
2026-03-05,SKU-F006,Filing Cabinet,Furniture,58,24650,Reorder Required,ORD-MAR26-20260205-SKU-F006,Forecast_Model,19,21,0.98,2.47,0.8,3.36,55.23,1,7.69
2026-03-05,SKU-F007,Footrest Ergonomic,Furniture,0,0,Forecasted,,Forecast_Model,30,14,0.9,5.29,1.5,7.35,81.35,0,5.67
2026-03-05,SKU-F008,Desk Mat Large,Furniture,0,0,Forecasted,,Forecast_Model,54,10,0.9,12.44,3.4,12.29,136.89,0,4.34
2026-03-05,SKU-O001,Scissors Office,Office Supplies,236,72380,Reorder Required,ORD-MAR26-20260205-SKU-O001,Forecast_Model,9,7,0.85,18.37,4.4,6.43,135.02,1,0.49
2026-03-05,SKU-O002,Tape Dispenser,Office Supplies,299,93035,Reorder Required,ORD-MAR26-20260205-SKU-O002,Forecast_Model,10,7,0.85,21.02,5.0,7.31,154.45,1,0.48
2026-03-05,SKU-O003,Paper Clips Box,Office Supplies,494,141100,Reorder Required,ORD-MAR26-20260205-SKU-O003,Forecast_Model,9,5,0.85,35.9,8.9,13.01,192.51,1,0.25
2026-03-05,SKU-O004,Rubber Bands,Office Supplies,267,85440,Reorder Required,ORD-MAR26-20260205-SKU-O004,Forecast_Model,8,5,0.85,29.81,7.1,10.38,159.43,1,0.27
