date,sku,product_name,category,quantity,amount,status,order_id,created_by,current_stock,lead_time_days,service_level,avg_daily_sales_sku,demand_std_sku,safety_stock,reorder_point,reorder_flag,stock_cover_days
2025-09-21,DC-1014,Probiotic 50 Billion CFU Capsules,Health & Supplements,4,9400,Packed,ORD-SEP-0904,Murshid,311,3,0.95,6.0,1.91,5.44,23.44,0,51.83
2025-09-29,DC-1014,Probiotic 50 Billion CFU Capsules,Health & Supplements,7,9700,Shipped,ORD-SEP-0984,Mr.Ilham,310,3,0.95,6.0,1.91,5.44,23.44,0,51.67
2025-09-01,DC-1015,Ashwagandha Root Extract 600mg,Health & Supplements,9,7400,Shipped,ORD-SEP-0059,Mr.Ilham,10,3,0.95,8.4,0.8,2.28,27.48,1,1.19
2025-09-02,DC-1015,Ashwagandha Root Extract 600mg,Health & Supplements,9,6600,Delivered,ORD-SEP-0060,Nazlin,16,3,0.95,8.4,0.8,2.28,27.48,1,1.9
2025-09-15,DC-1015,Ashwagandha Root Extract 600mg,Health & Supplements,9,7000,Shipped,ORD-SEP-0061,Mr.Ilham,414,3,0.95,8.4,0.8,2.28,27.48,0,49.29
2025-09-16,DC-1015,Ashwagandha Root Extract 600mg,Health & Supplements,7,6700,Packed,ORD-SEP-0062,Mr.Ilham,13,3,0.95,8.4,0.8,2.28,27.48,1,1.55
2025-09-20,DC-1015,Ashwagandha Root Extract 600mg,Health & Supplements,8,6800,Packed,ORD-SEP-0880,Mr.Ilham,437,3,0.95,8.4,0.8,2.28,27.48,0,52.02
2025-09-04,DC-1016,Collagen Peptides Powder 500g,Health & Supplements,5,5000,Packed,ORD-SEP-0063,Hakeem,296,7,0.95,5.5,1.12,4.87,43.37,0,53.82
2025-09-07,DC-1016,Collagen Peptides Powder 500g,Health & Supplements,4,5300,Pending,ORD-SEP-0064,Mr.Ilham,292,7,0.95,5.5,1.12,4.87,43.37,0,53.09
2025-09-09,DC-1016,Collagen Peptides Powder 500g,Health & Supplements,7,5100,Packed,ORD-SEP-0065,Hakeem,285,7,0.95,5.5,1.12,4.87,43.37,0,51.82
2025-09-18,DC-1016,Collagen Peptides Powder 500g,Health & Supplements,6,5600,Cancelled,ORD-SEP-0066,Murshid,279,7,0.95,5.5,1.12,4.87,43.37,0,50.73
2025-09-06,DC-1017,Probiotic 50 Billion CFU Capsules,Health & Supplements,1,9000,Packed,ORD-SEP-0994,Hakeem,309,7,0.95,6.43,2.61,11.36,56.37,0,48.06
2025-09-08,DC-1017,Probiotic 50 Billion CFU Capsules,Health & Supplements,6,8300,Shipped,ORD-SEP-0067,Hakeem,306,7,0.95,6.43,2.61,11.36,56.37,0,47.59
2025-09-11,DC-1017,Probiotic 50 Billion CFU Capsules,Health & Supplements,6,9300,Pending,ORD-SEP-0068,Nazlin,42,7,0.95,6.43,2.61,11.36,56.37,1,6.53
2025-09-12,DC-1017,Probiotic 50 Billion CFU Capsules,Health & Supplements,6,8400,Delivered,ORD-SEP-0069,Hakeem,294,7,0.95,6.43,2.61,11.36,56.37,0,45.72
2025-09-12,DC-1017,Probiotic 50 Billion CFU Capsules,Health & Supplements,8,8400,Packed,ORD-SEP-0070,Mr.Ilham,286,7,0.95,6.43,2.61,11.36,56.37,0,44.48
2025-09-16,DC-1017,Probiotic 50 Billion CFU Capsules,Health & Supplements,8,9400,Packed,ORD-SEP-0071,Hakeem,28,7,0.95,6.43,2.61,11.36,56.37,1,4.35
2025-09-27,DC-1017,Probiotic 50 Billion CFU Capsules,Health & Supplements,10,9400,Pending,ORD-SEP-0072,Nazlin,268,7,0.95,6.43,2.61,11.36,56.37,0,41.68
2025-09-21,DC-1018,Zinc Picolinate 50mg Tablets,Health & Supplements,4,4900,Packed,ORD-SEP-0073,Hakeem,260,4,0.95,7.25,1.92,6.32,35.32,0,35.86
2025-09-23,DC-1018,Zinc Picolinate 50mg Tablets,Health & Supplements,9,4900,Shipped,ORD-SEP-0074,Nazlin,251,4,0.95,7.25,1.92,6.32,35.32,0,34.62
2025-09-23,DC-1018,Zinc Picolinate 50mg Tablets,Health & Supplements,8,5400,Pending,ORD-SEP-0075,Mr.Ilham,243,4,0.95,7.25,1.92,6.32,35.32,0,33.52
2025-09-23,DC-1018,Zinc Picolinate 50mg Tablets,Health & Supplements,8,5900,Shipped,ORD-SEP-0913,Nazlin,8,4,0.95,7.25,1.92,6.32,35.32,1,1.1
2025-09-01,DC-1019,Vitamin D3 5000IU Capsules,Health & Supplements,4,2900,Cancelled,ORD-SEP-0076,Mr.Ilham,324,4,0.95,3.8,3.25,10.69,25.89,0,85.26
2025-09-04,DC-1019,Vitamin D3 5000IU Capsules,Health & Supplements,2,2900,Shipped,ORD-SEP-0077,Nazlin,322,4,0.95,3.8,3.25,10.69,25.89,0,84.74
2025-09-10,DC-1019,Vitamin D3 5000IU Capsules,Health & Supplements,1,2900,Packed,ORD-SEP-0078,Murshid,321,4,0.95,3.8,3.25,10.69,25.89,0,84.47
2025-09-18,DC-1019,Vitamin D3 5000IU Capsules,Health & Supplements,10,3000,Packed,ORD-SEP-0079,Murshid,311,4,0.95,3.8,3.25,10.69,25.89,0,81.84
2025-09-25,DC-1019,Vitamin D3 5000IU Capsules,Health & Supplements,2,2800,Packed,ORD-SEP-0080,Murshid,309,4,0.95,3.8,3.25,10.69,25.89,0,81.32
2025-09-03,DC-1020,Probiotic 50 Billion CFU Capsules,Health & Supplements,3,4400,Packed,ORD-SEP-0081,Mr.Ilham,269,4,0.95,6.33,2.49,8.19,33.51,0,42.5
2025-09-17,DC-1020,Probiotic 50 Billion CFU Capsules,Health & Supplements,9,4700,Packed,ORD-SEP-0082,Hakeem,260,4,0.95,6.33,2.49,8.19,33.51,0,41.07
2025-09-17,DC-1020,Probiotic 50 Billion CFU Capsules,Health & Supplements,7,4100,Packed,ORD-SEP-0083,Mr.Ilham,253,4,0.95,6.33,2.49,8.19,33.51,0,39.97
2025-09-02,DC-1021,Vitamin D3 5000IU Capsules,Health & Supplements,6,5800,Shipped,ORD-SEP-0084,Murshid,423,5,0.95,5.33,2.43,8.94,35.59,0,79.36
2025-09-03,DC-1021,Vitamin D3 5000IU Capsules,Health & Supplements,4,5900,Packed,ORD-SEP-0085,Hakeem,419,5,0.95,5.33,2.43,8.94,35.59,0,78.61
2025-09-16,DC-1021,Vitamin D3 5000IU Capsules,Health & Supplements,10,5400,Packed,ORD-SEP-0086,Mr.Ilham,409,5,0.95,5.33,2.43,8.94,35.59,0,76.74
2025-09-18,DC-1021,Vitamin D3 5000IU Capsules,Health & Supplements,6,5500,Pending,ORD-SEP-0087,Hakeem,12,5,0.95,5.33,2.43,8.94,35.59,1,2.25
2025-09-18,DC-1021,Vitamin D3 5000IU Capsules,Health & Supplements,3,5300,Packed,ORD-SEP-0088,Mr.Ilham,400,5,0.95,5.33,2.43,8.94,35.59,0,75.05
2025-09-28,DC-1021,Vitamin D3 5000IU Capsules,Health & Supplements,3,5500,Shipped,ORD-SEP-0089,Hakeem,397,5,0.95,5.33,2.43,8.94,35.59,0,74.48
2025-09-01,DC-1022,Ashwagandha Root Extract 600mg,Health & Supplements,2,6700,Shipped,ORD-SEP-0090,Murshid,413,5,0.95,4.25,2.49,9.16,30.41,0,97.18
2025-09-01,DC-1022,Ashwagandha Root Extract 600mg,Health & Supplements,2,7500,Packed,ORD-SEP-0897,Hakeem,411,5,0.95,4.25,2.49,9.16,30.41,0,96.71
2025-09-12,DC-1022,Ashwagandha Root Extract 600mg,Health & Supplements,8,8100,Delivered,ORD-SEP-0091,Murshid,405,5,0.95,4.25,2.49,9.16,30.41,0,95.29
2025-09-23,DC-1022,Ashwagandha Root Extract 600mg,Health & Supplements,5,7800,Packed,ORD-SEP-0092,Mr.Ilham,400,5,0.95,4.25,2.49,9.16,30.41,0,94.12
2025-09-01,DC-1023,Omega-3 Fish Oil Softgels,Health & Supplements,7,4500,Packed,ORD-SEP-0986,Hakeem,451,5,0.95,5.17,3.24,11.92,37.77,0,87.23
2025-09-10,DC-1023,Omega-3 Fish Oil Softgels,Health & Supplements,6,4400,Packed,ORD-SEP-0093,Murshid,460,5,0.95,5.17,3.24,11.92,37.77,0,88.97
2025-09-22,DC-1023,Omega-3 Fish Oil Softgels,Health & Supplements,6,4400,Pending,ORD-SEP-0094,Hakeem,454,5,0.95,5.17,3.24,11.92,37.77,0,87.81
2025-09-27,DC-1023,Omega-3 Fish Oil Softgels,Health & Supplements,1,5300,Delivered,ORD-SEP-0095,Nazlin,453,5,0.95,5.17,3.24,11.92,37.77,0,87.62
2025-09-27,DC-1023,Omega-3 Fish Oil Softgels,Health & Supplements,1,5300,Packed,ORD-SEP-0975,Nazlin,452,5,0.95,5.17,3.24,11.92,37.77,0,87.43
2025-09-30,DC-1023,Omega-3 Fish Oil Softgels,Health & Supplements,10,4500,Delivered,ORD-SEP-0096,Mr.Ilham,21,5,0.95,5.17,3.24,11.92,37.77,1,4.06
2025-09-11,DC-1024,Magnesium Glycinate 400mg,Health & Supplements,10,4100,Cancelled,ORD-SEP-0097,Hakeem,441,3,0.95,6.0,3.52,10.03,28.03,0,73.5
2025-09-12,DC-1024,Magnesium Glycinate 400mg,Health & Supplements,1,4600,Pending,ORD-SEP-0098,Nazlin,440,3,0.95,6.0,3.52,10.03,28.03,0,73.33
2025-09-18,DC-1024,Magnesium Glycinate 400mg,Health & Supplements,4,4200,Pending,ORD-SEP-0099,Hakeem,21,3,0.95,6.0,3.52,10.03,28.03,1,3.5
2025-09-26,DC-1024,Magnesium Glycinate 400mg,Health & Supplements,10,4700,Packed,ORD-SEP-0100,Hakeem,426,3,0.95,6.0,3.52,10.03,28.03,0,71.0
2025-09-27,DC-1024,Magnesium Glycinate 400mg,Health & Supplements,5,4700,Delivered,ORD-SEP-0101,Hakeem,421,3,0.95,6.0,3.52,10.03,28.03,0,70.17
2025-09-04,DC-1025,Car Dash Cam 1080P HD,Automotive,1,11500,Packed,ORD-SEP-0102,Hakeem,539,4,0.95,4.0,2.55,8.39,24.39,0,134.75
2025-09-09,DC-1025,Car Dash Cam 1080P HD,Automotive,6,11100,Packed,ORD-SEP-0103,Hakeem,533,4,0.95,4.0,2.55,8.39,24.39,0,133.25
2025-09-12,DC-1025,Car Dash Cam 1080P HD,Automotive,2,12400,Shipped,ORD-SEP-0890,Hakeem,526,4,0.95,4.0,2.55,8.39,24.39,0,131.5
2025-09-17,DC-1025,Car Dash Cam 1080P HD,Automotive,7,11900,Packed,ORD-SEP-0104,Mr.Ilham,526,4,0.95,4.0,2.55,8.39,24.39,0,131.5
2025-09-07,DC-1026,Car Dash Cam 1080P HD,Automotive,4,12700,Pending,ORD-SEP-0105,Murshid,404,6,0.95,5.0,3.11,12.53,42.53,0,80.8
2025-09-07,DC-1026,Car Dash Cam 1080P HD,Automotive,9,11600,Packed,ORD-SEP-0106,Murshid,395,6,0.95,5.0,3.11,12.53,42.53,0,79.0
2025-09-08,DC-1026,Car Dash Cam 1080P HD,Automotive,2,13000,Shipped,ORD-SEP-0107,Hakeem,393,6,0.95,5.0,3.11,12.53,42.53,0,78.6
2025-09-15,DC-1026,Car Dash Cam 1080P HD,Automotive,5,12000,Shipped,ORD-SEP-0108,Mr.Ilham,10,6,0.95,5.0,3.11,12.53,42.53,1,2.0
2025-09-21,DC-1026,Car Dash Cam 1080P HD,Automotive,9,12800,Packed,ORD-SEP-0109,Mr.Ilham,379,6,0.95,5.0,3.11,12.53,42.53,0,75.8
2025-09-22,DC-1026,Car Dash Cam 1080P HD,Automotive,1,11400,Delivered,ORD-SEP-0110,Hakeem,378,6,0.95,5.0,3.11,12.53,42.53,0,75.6
2025-09-05,DC-1027,Car Seat Back Organizer,Automotive,8,5800,Packed,ORD-SEP-0111,Mr.Ilham,481,7,0.95,6.0,3.11,13.54,55.54,0,80.17
2025-09-11,DC-1027,Car Seat Back Organizer,Automotive,6,5400,Delivered,ORD-SEP-0112,Hakeem,475,7,0.95,6.0,3.11,13.54,55.54,0,79.17
2025-09-14,DC-1027,Car Seat Back Organizer,Automotive,3,5600,Shipped,ORD-SEP-0113,Murshid,472,7,0.95,6.0,3.11,13.54,55.54,0,78.67
2025-09-24,DC-1027,Car Seat Back Organizer,Automotive,10,5700,Pending,ORD-SEP-0114,Hakeem,462,7,0.95,6.0,3.11,13.54,55.54,0,77.0
2025-09-27,DC-1027,Car Seat Back Organizer,Automotive,1,5800,Shipped,ORD-SEP-0115,Mr.Ilham,461,7,0.95,6.0,3.11,13.54,55.54,0,76.83
2025-09-28,DC-1027,Car Seat Back Organizer,Automotive,8,6500,Delivered,ORD-SEP-0116,Mr.Ilham,453,7,0.95,6.0,3.11,13.54,55.54,0,75.5
2025-09-02,DC-1028,USB Car Charger Fast Charging 65W,Automotive,9,3800,Packed,ORD-SEP-0117,Mr.Ilham,494,3,0.95,7.4,1.62,4.62,26.82,0,66.76
2025-09-03,DC-1028,USB Car Charger Fast Charging 65W,Automotive,9,3800,Shipped,ORD-SEP-0118,Murshid,485,3,0.95,7.4,1.62,4.62,26.82,0,65.54
2025-09-20,DC-1028,USB Car Charger Fast Charging 65W,Automotive,8,3900,Shipped,ORD-SEP-0119,Murshid,477,3,0.95,7.4,1.62,4.62,26.82,0,64.46
2025-09-21,DC-1028,USB Car Charger Fast Charging 65W,Automotive,5,3600,Pending,ORD-SEP-0120,Murshid,24,3,0.95,7.4,1.62,4.62,26.82,1,3.24
2025-09-25,DC-1028,USB Car Charger Fast Charging 65W,Automotive,6,3700,Cancelled,ORD-SEP-0121,Murshid,466,3,0.95,7.4,1.62,4.62,26.82,0,62.97
2025-09-10,DC-1029,USB Car Charger Fast Charging 65W,Automotive,5,2200,Pending,ORD-SEP-0122,Nazlin,375,5,0.95,3.33,1.7,6.25,22.9,0,112.61
2025-09-10,DC-1029,USB Car Charger Fast Charging 65W,Automotive,1,2000,Packed,ORD-SEP-0123,Hakeem,374,5,0.95,3.33,1.7,6.25,22.9,0,112.31
2025-09-21,DC-1029,USB Car Charger Fast Charging 65W,Automotive,4,2200,Shipped,ORD-SEP-0124,Hakeem,370,5,0.95,3.33,1.7,6.25,22.9,0,111.11
2025-09-01,DC-1030,Car Phone Mount Magnetic,Automotive,1,2400,Packed,ORD-SEP-0125,Hakeem,334,3,0.95,1.5,0.5,1.42,5.92,0,222.67
2025-09-19,DC-1030,Car Phone Mount Magnetic,Automotive,2,2300,Packed,ORD-SEP-0126,Hakeem,332,3,0.95,1.5,0.5,1.42,5.92,0,221.33
2025-09-07,DC-1031,USB Car Charger Fast Charging 65W,Automotive,3,3200,Packed,ORD-SEP-0127,Murshid,13,4,0.95,4.57,2.5,8.22,26.5,1,2.84
2025-09-19,DC-1031,USB Car Charger Fast Charging 65W,Automotive,7,3300,Shipped,ORD-SEP-0128,Hakeem,318,4,0.95,4.57,2.5,8.22,26.5,0,69.58
2025-09-21,DC-1031,USB Car Charger Fast Charging 65W,Automotive,4,3200,Pending,ORD-SEP-0129,Nazlin,314,4,0.95,4.57,2.5,8.22,26.5,0,68.71
2025-09-23,DC-1031,USB Car Charger Fast Charging 65W,Automotive,9,3700,Packed,ORD-SEP-0130,Nazlin,305,4,0.95,4.57,2.5,8.22,26.5,0,66.74
