date,sku,product_name,category,quantity,amount,status,order_id,created_by,current_stock,lead_time_days,service_level,avg_daily_sales_sku,demand_std_sku,safety_stock,reorder_point,reorder_flag,stock_cover_days
2026-02-02,SKU-F002,Office Chair,Furniture,122,53222,Reorder Required,ORD-FEB26-20260202-SKU-F002,Forecast_Model,38,21,0.98,3.21,1.1,4.62,72.09,1,11.84
2026-02-02,SKU-F003,Monitor Stand,Furniture,0,0,Forecasted,,Forecast_Model,57,12,0.95,6.44,1.9,10.76,87.98,0,8.85
2026-02-02,SKU-F004,Desk Organizer,Furniture,0,0,Forecasted,,Forecast_Model,64,10,0.9,7.62,2.1,7.59,83.79,0,8.4
2026-02-02,SKU-F005,Laptop Stand,Furniture,0,0,Forecasted,,Forecast_Model,53,14,0.95,5.52,1.6,9.84,86.98,0,9.6
2026-02-02,SKU-F006,Filing Cabinet,Furniture,58,27142,Reorder Required,ORD-FEB26-20260202-SKU-F006,Forecast_Model,26,21,0.98,2.12,0.8,3.36,47.88,1,12.26
2026-02-02,SKU-F007,Footrest Ergonomic,Furniture,0,0,Forecasted,,Forecast_Model,45,14,0.9,4.79,1.5,7.35,74.41,0,9.4
2026-02-02,SKU-F008,Desk Mat Large,Furniture,0,0,Forecasted,,Forecast_Model,89,10,0.9,11.23,3.4,12.29,124.59,0,7.93
2026-02-02,SKU-O001,Scissors Office,Office Supplies,0,0,Forecasted,,Forecast_Model,62,7,0.85,16.6,4.4,6.43,122.63,0,3.73
2026-02-02,SKU-O002,Tape Dispenser,Office Supplies,0,0,Forecasted,,Forecast_Model,68,7,0.85,18.96,5.0,7.31,139.03,0,3.59
2026-02-02,SKU-O003,Paper Clips Box,Office Supplies,0,0,Forecasted,,Forecast_Model,111,5,0.85,32.47,8.9,13.01,175.36,0,3.42
2026-02-02,SKU-O004,Rubber Bands,Office Supplies,0,0,Forecasted,,Forecast_Model,92,5,0.85,26.95,7.1,10.38,145.13,0,3.41
2026-02-03,SKU-E001,Wireless Mouse Optical,Electronics,0,0,Forecasted,,Forecast_Model,135,7,0.95,15.48,4.2,11.54,119.9,0,8.72
2026-02-03,SKU-E002,USB Cable Type-C 1m,Electronics,258,78798,Reorder Required,ORD-FEB26-20260203-SKU-E002,Forecast_Model,43,5,0.9,26.18,6.1,11.04,141.94,1,1.64
2026-02-03,SKU-E003,Mechanical Keyboard RGB,Electronics,0,0,Forecasted,,Forecast_Model,114,10,0.95,12.46,3.8,19.76,144.36,0,9.15
2026-02-03,SKU-E004,HDMI Cable 2m 4K,Electronics,215,86860,Reorder Required,ORD-FEB26-20260203-SKU-E004,Forecast_Model,37,5,0.9,19.44,5.1,8.73,105.93,1,1.9
2026-02-03,SKU-E005,Webcam HD 1080p,Electronics,0,0,Forecasted,,Forecast_Model,80,10,0.95,9.95,2.7,14.04,113.54,0,8.04
2026-02-03,SKU-E006,USB Hub 4-Port,Electronics,0,0,Forecasted,,Forecast_Model,57,7,0.9,11.35,3.2,11.58,91.03,0,5.02
2026-02-03,SKU-E007,Power Strip 6-Outlet,Electronics,0,0,Forecasted,,Forecast_Model,58,7,0.9,14.49,3.9,14.1,115.53,0,4.0
2026-02-03,SKU-E008,Bluetooth Speaker,Electronics,0,0,Forecasted,,Forecast_Model,61,12,0.95,8.38,2.5,14.22,114.78,0,7.28
2026-02-03,SKU-E009,Phone Charger Fast,Electronics,0,0,Forecasted,,Forecast_Model,73,5,0.9,23.32,6.8,12.31,128.91,0,3.13
2026-02-03,SKU-E010,Laptop Cooling Pad,Electronics,0,0,Forecasted,,Forecast_Model,54,14,0.95,6.76,2.0,10.39,104.98,0,7.99
2026-02-03,SKU-S001,Notebook A4 Ruled,Stationery,0,0,Forecasted,,Forecast_Model,153,10,0.95,33.13,8.5,44.21,375.48,0,4.62
2026-02-03,SKU-S002,Printer Paper A4,Stationery,0,0,Forecasted,,Forecast_Model,160,7,0.9,47.97,12.3,44.53,379.32,0,3.34
2026-02-03,SKU-S003,Sticky Notes Pack,Stationery,0,0,Forecasted,,Forecast_Model,92,5,0.85,30.32,7.2,10.53,162.13,0,3.03
2026-02-03,SKU-S004,Whiteboard Markers,Stationery,0,0,Forecasted,,Forecast_Model,112,7,0.9,37.17,9.4,33.95,294.14,0,3.01
2026-02-03,SKU-S005,Stapler Heavy Duty,Stationery,0,0,Forecasted,,Forecast_Model,41,5,0.85,15.22,3.6,5.26,81.36,0,2.69
2026-02-03,SKU-S006,Binder Clips,Stationery,410,103960,Reorder Required,ORD-FEB26-20260203-SKU-S006,Forecast_Model,71,5,0.85,44.44,11.2,16.37,238.57,1,1.6
2026-02-03,SKU-S007,Correction Tape,Stationery,0,0,Forecasted,,Forecast_Model,55,5,0.85,26.08,6.5,9.51,139.91,0,2.11
2026-02-03,SKU-S008,Pen Set Ballpoint,Stationery,0,0,Forecasted,,Forecast_Model,95,7,0.9,39.99,10.1,36.51,316.44,0,2.38
2026-02-03,SKU-S009,Highlighter Set,Stationery,0,0,Forecasted,,Forecast_Model,49,5,0.85,20.84,5.3,7.75,111.95,0,2.35
2026-02-03,SKU-S010,File Folders Letter,Stationery,0,0,Forecasted,,Forecast_Model,80,10,0.9,28.92,7.6,27.48,316.68,0,2.77
2026-02-03,SKU-S011,Index Cards 3x5,Stationery,0,0,Forecasted,,Forecast_Model,60,5,0.85,22.61,5.8,8.48,121.53,0,2.65
2026-02-03,SKU-F001,Desk Lamp LED,Furniture,0,0,Forecasted,,Forecast_Model,68,14,0.95,8.99,2.3,14.15,139.96,0,7.56
2026-02-03,SKU-F002,Office Chair,Furniture,121,56023,Reorder Required,ORD-FEB26-20260203-SKU-F002,Forecast_Model,35,21,0.98,3.38,1.1,4.62,75.6,1,10.36
2026-02-03,SKU-F003,Monitor Stand,Furniture,0,0,Forecasted,,Forecast_Model,51,12,0.95,6.73,1.9,10.76,91.52,0,7.58
2026-02-03,SKU-F004,Desk Organizer,Furniture,0,0,Forecasted,,Forecast_Model,56,10,0.9,7.89,2.1,7.59,86.49,0,7.1
2026-02-03,SKU-F005,Laptop Stand,Furniture,0,0,Forecasted,,Forecast_Model,48,14,0.95,5.73,1.6,9.84,89.66,0,8.38
2026-02-03,SKU-F006,Filing Cabinet,Furniture,58,21170,Reorder Required,ORD-FEB26-20260203-SKU-F006,Forecast_Model,24,21,0.98,2.23,0.8,3.36,50.19,1,10.76
2026-02-03,SKU-F007,Footrest Ergonomic,Furniture,0,0,Forecasted,,Forecast_Model,40,14,0.9,4.94,1.5,7.35,76.51,0,8.1
2026-02-03,SKU-F008,Desk Mat Large,Furniture,0,0,Forecasted,,Forecast_Model,77,10,0.9,11.61,3.4,12.29,128.39,0,6.63
2026-02-03,SKU-O001,Scissors Office,Office Supplies,0,0,Forecasted,,Forecast_Model,45,7,0.85,17.15,4.4,6.43,126.48,0,2.62
2026-02-03,SKU-O002,Tape Dispenser,Office Supplies,0,0,Forecasted,,Forecast_Model,49,7,0.85,19.61,5.0,7.31,144.58,0,2.5
2026-02-03,SKU-O003,Paper Clips Box,Office Supplies,410,147600,Reorder Required,ORD-FEB26-20260203-SKU-O003,Forecast_Model,78,5,0.85,33.57,8.9,13.01,180.86,1,2.32
2026-02-03,SKU-O004,Rubber Bands,Office Supplies,0,0,Forecasted,,Forecast_Model,65,5,0.85,27.87,7.1,10.38,149.73,0,2.33
2026-02-04,SKU-E001,Wireless Mouse Optical,Electronics,0,0,Forecasted,,Forecast_Model,119,7,0.95,16.12,4.2,11.54,124.38,0,7.38
2026-02-04,SKU-E002,USB Cable Type-C 1m,Electronics,258,89568,Reorder Required,ORD-FEB26-20260204-SKU-E002,Forecast_Model,16,5,0.9,26.93,6.1,11.04,145.69,1,0.59
2026-02-04,SKU-E003,Mechanical Keyboard RGB,Electronics,0,0,Forecasted,,Forecast_Model,101,10,0.95,12.9,3.8,19.76,148.76,0,7.83
2026-02-04,SKU-E004,HDMI Cable 2m 4K,Electronics,216,75600,Reorder Required,ORD-FEB26-20260204-SKU-E004,Forecast_Model,17,5,0.9,20.07,5.1,8.73,109.08,1,0.85
2026-02-04,SKU-E005,Webcam HD 1080p,Electronics,0,0,Forecasted,,Forecast_Model,70,10,0.95,10.32,2.7,14.04,117.24,0,6.78
2026-02-04,SKU-E006,USB Hub 4-Port,Electronics,0,0,Forecasted,,Forecast_Model,45,7,0.9,11.77,3.2,11.58,93.97,0,3.82
2026-02-04,SKU-E007,Power Strip 6-Outlet,Electronics,0,0,Forecasted,,Forecast_Model,44,7,0.9,15.01,3.9,14.1,119.17,0,2.93
2026-02-04,SKU-E008,Bluetooth Speaker,Electronics,0,0,Forecasted,,Forecast_Model,52,12,0.95,8.68,2.5,14.22,118.38,0,5.99
2026-02-04,SKU-E009,Phone Charger Fast,Electronics,0,0,Forecasted,,Forecast_Model,49,5,0.9,24.01,6.8,12.31,132.36,0,2.04
2026-02-04,SKU-E010,Laptop Cooling Pad,Electronics,0,0,Forecasted,,Forecast_Model,47,14,0.95,7.0,2.0,10.39,108.39,0,6.71
2026-02-04,SKU-S001,Notebook A4 Ruled,Stationery,0,0,Forecasted,,Forecast_Model,119,10,0.95,34.24,8.5,44.21,386.58,0,3.47
2026-02-04,SKU-S002,Printer Paper A4,Stationery,623,241970,Reorder Required,ORD-FEB26-20260204-SKU-S002,Forecast_Model,111,7,0.9,48.88,12.3,44.53,386.69,1,2.27
2026-02-04,SKU-S003,Sticky Notes Pack,Stationery,0,0,Forecasted,,Forecast_Model,61,5,0.85,31.36,7.2,10.53,167.33,0,1.95
2026-02-04,SKU-S004,Whiteboard Markers,Stationery,448,179200,Reorder Required,ORD-FEB26-20260204-SKU-S004,Forecast_Model,74,7,0.9,37.83,9.4,33.95,298.76,1,1.96
2026-02-04,SKU-S005,Stapler Heavy Duty,Stationery,134,57358,Reorder Required,ORD-FEB26-20260204-SKU-S005,Forecast_Model,25,5,0.85,15.74,3.6,5.26,84.96,1,1.59
2026-02-04,SKU-S006,Binder Clips,Stationery,412,103824,Reorder Required,ORD-FEB26-20260204-SKU-S006,Forecast_Model,26,5,0.85,45.49,11.2,16.37,243.82,1,0.57
2026-02-04,SKU-S007,Correction Tape,Stationery,225,78300,Reorder Required,ORD-FEB26-20260204-SKU-S007,Forecast_Model,28,5,0.85,26.97,6.5,9.51,144.36,1,1.04
2026-02-04,SKU-S008,Pen Set Ballpoint,Stationery,0,0,Forecasted,,Forecast_Model,54,7,0.9,41.39,10.1,36.51,326.21,0,1.3
2026-02-04,SKU-S009,Highlighter Set,Stationery,0,0,Forecasted,,Forecast_Model,28,5,0.85,21.57,5.3,7.75,115.6,0,1.3
2026-02-04,SKU-S010,File Folders Letter,Stationery,0,0,Forecasted,,Forecast_Model,51,10,0.9,29.95,7.6,27.48,326.98,0,1.7
2026-02-04,SKU-S011,Index Cards 3x5,Stationery,0,0,Forecasted,,Forecast_Model,37,5,0.85,23.39,5.8,8.48,125.43,0,1.58
2026-02-04,SKU-F001,Desk Lamp LED,Furniture,0,0,Forecasted,,Forecast_Model,59,14,0.95,9.37,2.3,14.15,145.91,0,6.3
2026-02-04,SKU-F002,Office Chair,Furniture,121,30855,Reorder Required,ORD-FEB26-20260204-SKU-F002,Forecast_Model,31,21,0.98,3.56,1.1,4.62,79.38,1,8.71
2026-02-04,SKU-F003,Monitor Stand,Furniture,0,0,Forecasted,,Forecast_Model,44,12,0.95,7.04,1.9,10.76,95.24,0,6.25
2026-02-04,SKU-F004,Desk Organizer,Furniture,0,0,Forecasted,,Forecast_Model,48,10,0.9,8.17,2.1,7.59,89.29,0,5.87
2026-02-04,SKU-F005,Laptop Stand,Furniture,0,0,Forecasted,,Forecast_Model,42,14,0.95,5.96,1.6,9.84,92.28,0,7.05
2026-02-04,SKU-F006,Filing Cabinet,Furniture,58,23606,Reorder Required,ORD-FEB26-20260204-SKU-F006,Forecast_Model,22,21,0.98,2.35,0.8,3.36,52.71,1,9.36
2026-02-04,SKU-F007,Footrest Ergonomic,Furniture,0,0,Forecasted,,Forecast_Model,35,14,0.9,5.11,1.5,7.35,78.9,0,6.85
2026-02-04,SKU-F008,Desk Mat Large,Furniture,0,0,Forecasted,,Forecast_Model,66,10,0.9,12.02,3.4,12.29,132.49,0,5.49
2026-02-04,SKU-O001,Scissors Office,Office Supplies,216,90720,Reorder Required,ORD-FEB26-20260204-SKU-O001,Forecast_Model,27,7,0.85,17.74,4.4,6.43,130.61,1,1.52
2026-02-04,SKU-O002,Tape Dispenser,Office Supplies,256,83200,Reorder Required,ORD-FEB26-20260204-SKU-O002,Forecast_Model,29,7,0.85,20.3,5.0,7.31,149.41,1,1.43
2026-02-04,SKU-O003,Paper Clips Box,Office Supplies,413,154870,Reorder Required,ORD-FEB26-20260204-SKU-O003,Forecast_Model,44,5,0.85,34.71,8.9,13.01,186.56,1,1.27
2026-02-04,SKU-O004,Rubber Bands,Office Supplies,266,95760,Reorder Required,ORD-FEB26-20260204-SKU-O004,Forecast_Model,37,5,0.85,28.82,7.1,10.38,154.48,1,1.28
2026-02-05,SKU-E001,Wireless Mouse Optical,Electronics,0,0,Forecasted,,Forecast_Model,103,7,0.95,16.81,4.2,11.54,129.21,0,6.13
2026-02-05,SKU-E002,USB Cable Type-C 1m,Electronics,259,75922,Reorder Required,ORD-FEB26-20260205-SKU-E002,Forecast_Model,0,5,0.9,27.72,6.1,11.04,149.64,1,0.0
2026-02-05,SKU-E003,Mechanical Keyboard RGB,Electronics,0,0,Forecasted,,Forecast_Model,88,10,0.95,13.37,3.8,19.76,153.46,0,6.58
2026-02-05,SKU-E004,HDMI Cable 2m 4K,Electronics,217,73780,Reorder Required,ORD-FEB26-20260205-SKU-E004,Forecast_Model,0,5,0.9,20.75,5.1,8.73,112.48,1,0.0
2026-02-05,SKU-E005,Webcam HD 1080p,Electronics,0,0,Forecasted,,Forecast_Model,60,10,0.95,10.71,2.7,14.04,121.14,0,5.6
2026-02-05,SKU-E006,USB Hub 4-Port,Electronics,0,0,Forecasted,,Forecast_Model,33,7,0.9,12.22,3.2,11.58,97.12,0,2.7
2026-02-05,SKU-E007,Power Strip 6-Outlet,Electronics,0,0,Forecasted,,Forecast_Model,29,7,0.9,15.57,3.9,14.1,123.09,0,1.86
2026-02-05,SKU-E008,Bluetooth Speaker,Electronics,0,0,Forecasted,,Forecast_Model,43,12,0.95,9.01,2.5,14.22,122.34,0,4.77
2026-02-05,SKU-E009,Phone Charger Fast,Electronics,0,0,Forecasted,,Forecast_Model,24,5,0.9,24.74,6.8,12.31,135.01,0,0.97
2026-02-05,SKU-E010,Laptop Cooling Pad,Electronics,0,0,Forecasted,,Forecast_Model,40,14,0.95,7.26,2.0,10.39,112.03,0,5.51
2026-02-05,SKU-S001,Notebook A4 Ruled,Stationery,0,0,Forecasted,,Forecast_Model,84,10,0.95,35.42,8.5,44.21,398.38,0,2.37
2026-02-05,SKU-S002,Printer Paper A4,Stationery,626,200320,Reorder Required,ORD-FEB26-20260205-SKU-S002,Forecast_Model,61,7,0.9,50.25,12.3,44.53,395.28,1,1.21
2026-02-05,SKU-S003,Sticky Notes Pack,Stationery,273,128856,Reorder Required,ORD-FEB26-20260205-SKU-S003,Forecast_Model,29,5,0.85,32.44,7.2,10.53,172.73,1,0.89
2026-02-05,SKU-S004,Whiteboard Markers,Stationery,451,180400,Reorder Required,ORD-FEB26-20260205-SKU-S004,Forecast_Model,35,7,0.9,39.19,9.4,33.95,308.28,1,0.89
2026-02-05,SKU-S005,Stapler Heavy Duty,Stationery,135,55080,Reorder Required,ORD-FEB26-20260205-SKU-S005,Forecast_Model,9,5,0.85,16.3,3.6,5.26,87.76,1,0.55
2026-02-05,SKU-S006,Binder Clips,Stationery,414,128340,Reorder Required,ORD-FEB26-20260205-SKU-S006,Forecast_Model,0,5,0.85,46.58,11.2,16.37,249.27,1,0.0
2026-02-05,SKU-S007,Correction Tape,Stationery,227,68100,Reorder Required,ORD-FEB26-20260205-SKU-S007,Forecast_Model,1,5,0.85,27.91,6.5,9.51,149.06,1,0.04
2026-02-05,SKU-S008,Pen Set Ballpoint,Stationery,0,0,Forecasted,,Forecast_Model,11,7,0.9,42.85,10.1,36.51,336.46,0,0.26
2026-02-05,SKU-S009,Highlighter Set,Stationery,191,74490,Reorder Required,ORD-FEB26-20260205-SKU-S009,Forecast_Model,6,5,0.85,22.34,5.3,7.75,119.45,1,0.27
2026-02-05,SKU-S010,File Folders Letter,Stationery,518,238280,Reorder Required,ORD-FEB26-20260205-SKU-S010,Forecast_Model,21,10,0.9,31.02,7.6,27.48,337.68,1,0.68
2026-02-05,SKU-S011,Index Cards 3x5,Stationery,199,61690,Reorder Required,ORD-FEB26-20260205-SKU-S011,Forecast_Model,14,5,0.85,24.21,5.8,8.48,129.53,1,0.58
2026-02-05,SKU-F001,Desk Lamp LED,Furniture,0,0,Forecasted,,Forecast_Model,50,14,0.95,9.78,2.3,14.15,151.07,0,5.11
2026-02-05,SKU-F002,Office Chair,Furniture,121,49929,Reorder Required,ORD-FEB26-20260205-SKU-F002,Forecast_Model,27,21,0.98,3.75,1.1,4.62,83.37,1,7.2
2026-02-05,SKU-F003,Monitor Stand,Furniture,0,0,Forecasted,,Forecast_Model,37,12,0.95,7.36,1.9,10.76,99.08,0,5.03
2026-02-05,SKU-F004,Desk Organizer,Furniture,0,0,Forecasted,,Forecast_Model,40,10,0.9,8.48,2.1,7.59,92.39,0,4.72
2026-02-05,SKU-F005,Laptop Stand,Furniture,0,0,Forecasted,,Forecast_Model,36,14,0.95,6.21,1.6,9.84,95.78,0,5.8
2026-02-05,SKU-F006,Filing Cabinet,Furniture,58,24650,Reorder Required,ORD-FEB26-20260205-SKU-F006,Forecast_Model,19,21,0.98,2.47,0.8,3.36,55.23,1,7.69
2026-02-05,SKU-F007,Footrest Ergonomic,Furniture,0,0,Forecasted,,Forecast_Model,30,14,0.9,5.29,1.5,7.35,81.35,0,5.67
2026-02-05,SKU-F008,Desk Mat Large,Furniture,0,0,Forecasted,,Forecast_Model,54,10,0.9,12.44,3.4,12.29,136.89,0,4.34
2026-02-05,SKU-O001,Scissors Office,Office Supplies,218,72380,Reorder Required,ORD-FEB26-20260205-SKU-O001,Forecast_Model,9,7,0.85,18.37,4.4,6.43,135.02,1,0.49
2026-02-05,SKU-O002,Tape Dispenser,Office Supplies,257,93035,Reorder Required,ORD-FEB26-20260205-SKU-O002,Forecast_Model,10,7,0.85,21.02,5.0,7.31,154.45,1,0.48
2026-02-05,SKU-O003,Paper Clips Box,Office Supplies,415,141100,Reorder Required,ORD-FEB26-20260205-SKU-O003,Forecast_Model,9,5,0.85,35.9,8.9,13.01,192.51,1,0.25
2026-02-05,SKU-O004,Rubber Bands,Office Supplies,267,85440,Reorder Required,ORD-FEB26-20260205-SKU-O004,Forecast_Model,8,5,0.85,29.81,7.1,10.38,159.43,1,0.27
