date,sku,product_name,category,quantity,amount,status,order_id,created_by,current_stock,lead_time_days,service_level,avg_daily_sales_sku,demand_std_sku,safety_stock,reorder_point,reorder_flag,stock_cover_days
2025-10-14,DC-1015,Ashwagandha Root Extract 600mg,Health & Supplements,10,7600,Packed,ORD-OCT-0067,Hakeem,482,3,0.95,5.17,3.18,9.06,24.57,0,93.23
2025-10-19,DC-1015,Ashwagandha Root Extract 600mg,Health & Supplements,8,7200,Packed,ORD-OCT-0068,Nazlin,474,3,0.95,5.17,3.18,9.06,24.57,0,91.68
2025-10-22,DC-1015,Ashwagandha Root Extract 600mg,Health & Supplements,4,7300,Packed,ORD-OCT-0069,Mr.Ilham,470,3,0.95,5.17,3.18,9.06,24.57,0,90.91
2025-10-22,DC-1015,Ashwagandha Root Extract 600mg,Health & Supplements,1,6700,Packed,ORD-OCT-0070,Hakeem,469,3,0.95,5.17,3.18,9.06,24.57,0,90.72
2025-10-25,DC-1015,Ashwagandha Root Extract 600mg,Health & Supplements,2,7300,Packed,ORD-OCT-0071,Nazlin,467,3,0.95,5.17,3.18,9.06,24.57,0,90.33
2025-10-09,DC-1016,Collagen Peptides Powder 500g,Health & Supplements,8,5300,Packed,ORD-OCT-0072,Murshid,400,7,0.95,5.2,3.06,13.32,49.72,0,76.92
2025-10-22,DC-1016,Collagen Peptides Powder 500g,Health & Supplements,1,5800,Delivered,ORD-OCT-0855,Hakeem,45,7,0.95,5.2,3.06,13.32,49.72,1,8.65
2025-10-23,DC-1016,Collagen Peptides Powder 500g,Health & Supplements,8,5800,Shipped,ORD-OCT-0073,Hakeem,20,7,0.95,5.2,3.06,13.32,49.72,1,3.85
2025-10-25,DC-1016,Collagen Peptides Powder 500g,Health & Supplements,7,5300,Delivered,ORD-OCT-0074,Murshid,43,7,0.95,5.2,3.06,13.32,49.72,1,8.27
2025-10-26,DC-1016,Collagen Peptides Powder 500g,Health & Supplements,2,5100,Pending,ORD-OCT-0921,Mr.Ilham,393,7,0.95,5.2,3.06,13.32,49.72,0,75.58
2025-10-10,DC-1017,Probiotic 50 Billion CFU Capsules,Health & Supplements,10,9400,Packed,ORD-OCT-0075,Nazlin,29,7,0.95,6.2,2.14,9.31,52.71,1,4.68
2025-10-12,DC-1017,Probiotic 50 Billion CFU Capsules,Health & Supplements,4,8800,Packed,ORD-OCT-0076,Nazlin,317,7,0.95,6.2,2.14,9.31,52.71,0,51.13
2025-10-26,DC-1017,Probiotic 50 Billion CFU Capsules,Health & Supplements,5,9500,Packed,ORD-OCT-0077,Hakeem,312,7,0.95,6.2,2.14,9.31,52.71,0,50.32
2025-10-28,DC-1017,Probiotic 50 Billion CFU Capsules,Health & Supplements,7,8700,Pending,ORD-OCT-0078,Hakeem,305,7,0.95,6.2,2.14,9.31,52.71,0,49.19
2025-10-28,DC-1017,Probiotic 50 Billion CFU Capsules,Health & Supplements,5,8000,Delivered,ORD-OCT-0079,Nazlin,300,7,0.95,6.2,2.14,9.31,52.71,0,48.39
2025-10-14,DC-1018,Zinc Picolinate 50mg Tablets,Health & Supplements,6,5900,Packed,ORD-OCT-0080,Hakeem,331,4,0.95,3.25,1.92,6.32,19.32,0,101.85
2025-10-21,DC-1018,Zinc Picolinate 50mg Tablets,Health & Supplements,4,5200,Delivered,ORD-OCT-0081,Nazlin,17,4,0.95,3.25,1.92,6.32,19.32,1,5.23
2025-10-25,DC-1018,Zinc Picolinate 50mg Tablets,Health & Supplements,2,5600,Pending,ORD-OCT-0873,Mr.Ilham,330,4,0.95,3.25,1.92,6.32,19.32,0,101.54
2025-10-31,DC-1018,Zinc Picolinate 50mg Tablets,Health & Supplements,1,5600,Shipped,ORD-OCT-0082,Murshid,326,4,0.95,3.25,1.92,6.32,19.32,0,100.31
2025-10-03,DC-1019,Vitamin D3 5000IU Capsules,Health & Supplements,3,2600,Packed,ORD-OCT-0083,Hakeem,392,4,0.95,5.33,2.05,6.74,28.06,0,73.55
2025-10-28,DC-1019,Vitamin D3 5000IU Capsules,Health & Supplements,5,2800,Packed,ORD-OCT-0084,Nazlin,387,4,0.95,5.33,2.05,6.74,28.06,0,72.61
2025-10-31,DC-1019,Vitamin D3 5000IU Capsules,Health & Supplements,8,2800,Packed,ORD-OCT-0085,Mr.Ilham,379,4,0.95,5.33,2.05,6.74,28.06,0,71.11
2025-10-02,DC-1020,Probiotic 50 Billion CFU Capsules,Health & Supplements,2,4300,Shipped,ORD-OCT-0086,Mr.Ilham,536,4,0.95,4.5,3.1,10.2,28.2,0,119.11
2025-10-05,DC-1020,Probiotic 50 Billion CFU Capsules,Health & Supplements,2,4600,Packed,ORD-OCT-0087,Nazlin,534,4,0.95,4.5,3.1,10.2,28.2,0,118.67
2025-10-12,DC-1020,Probiotic 50 Billion CFU Capsules,Health & Supplements,8,3900,Cancelled,ORD-OCT-0088,Nazlin,526,4,0.95,4.5,3.1,10.2,28.2,0,116.89
2025-10-17,DC-1020,Probiotic 50 Billion CFU Capsules,Health & Supplements,9,4300,Delivered,ORD-OCT-0089,Nazlin,517,4,0.95,4.5,3.1,10.2,28.2,0,114.89
2025-10-26,DC-1020,Probiotic 50 Billion CFU Capsules,Health & Supplements,1,4100,Shipped,ORD-OCT-0090,Mr.Ilham,516,4,0.95,4.5,3.1,10.2,28.2,0,114.67
2025-10-31,DC-1020,Probiotic 50 Billion CFU Capsules,Health & Supplements,5,4000,Delivered,ORD-OCT-0091,Murshid,13,4,0.95,4.5,3.1,10.2,28.2,1,2.89
2025-10-03,DC-1021,Vitamin D3 5000IU Capsules,Health & Supplements,10,6000,Packed,ORD-OCT-0092,Murshid,490,5,0.95,7.25,3.27,12.03,48.28,0,67.59
2025-10-16,DC-1021,Vitamin D3 5000IU Capsules,Health & Supplements,10,5800,Packed,ORD-OCT-0093,Mr.Ilham,480,5,0.95,7.25,3.27,12.03,48.28,0,66.21
2025-10-27,DC-1021,Vitamin D3 5000IU Capsules,Health & Supplements,7,6000,Delivered,ORD-OCT-0094,Nazlin,473,5,0.95,7.25,3.27,12.03,48.28,0,65.24
2025-10-30,DC-1021,Vitamin D3 5000IU Capsules,Health & Supplements,2,5100,Delivered,ORD-OCT-0886,Mr.Ilham,490,5,0.95,7.25,3.27,12.03,48.28,0,67.59
2025-10-01,DC-1022,Ashwagandha Root Extract 600mg,Health & Supplements,8,7600,Shipped,ORD-OCT-0095,Hakeem,21,5,0.95,4.83,3.18,11.7,35.85,1,4.35
2025-10-13,DC-1022,Ashwagandha Root Extract 600mg,Health & Supplements,10,7300,Delivered,ORD-OCT-0096,Murshid,367,5,0.95,4.83,3.18,11.7,35.85,0,75.98
2025-10-17,DC-1022,Ashwagandha Root Extract 600mg,Health & Supplements,4,8200,Delivered,ORD-OCT-0097,Mr.Ilham,363,5,0.95,4.83,3.18,11.7,35.85,0,75.16
2025-10-26,DC-1022,Ashwagandha Root Extract 600mg,Health & Supplements,4,8200,Packed,ORD-OCT-0841,Murshid,381,5,0.95,4.83,3.18,11.7,35.85,0,78.88
2025-10-30,DC-1022,Ashwagandha Root Extract 600mg,Health & Supplements,2,7300,Pending,ORD-OCT-0098,Mr.Ilham,361,5,0.95,4.83,3.18,11.7,35.85,0,74.74
2025-10-31,DC-1022,Ashwagandha Root Extract 600mg,Health & Supplements,1,7100,Delivered,ORD-OCT-0919,Mr.Ilham,370,5,0.95,4.83,3.18,11.7,35.85,0,76.6
2025-10-07,DC-1023,Omega-3 Fish Oil Softgels,Health & Supplements,4,5200,Cancelled,ORD-OCT-0918,Murshid,275,5,0.95,5.5,1.89,6.95,34.45,0,50.0
2025-10-12,DC-1023,Omega-3 Fish Oil Softgels,Health & Supplements,6,5000,Packed,ORD-OCT-0099,Mr.Ilham,275,5,0.95,5.5,1.89,6.95,34.45,0,50.0
2025-10-14,DC-1023,Omega-3 Fish Oil Softgels,Health & Supplements,9,5100,Packed,ORD-OCT-0100,Hakeem,266,5,0.95,5.5,1.89,6.95,34.45,0,48.36
2025-10-30,DC-1023,Omega-3 Fish Oil Softgels,Health & Supplements,6,5000,Packed,ORD-OCT-0101,Mr.Ilham,260,5,0.95,5.5,1.89,6.95,34.45,0,47.27
2025-10-30,DC-1023,Omega-3 Fish Oil Softgels,Health & Supplements,3,4900,Pending,ORD-OCT-0996,Nazlin,271,5,0.95,5.5,1.89,6.95,34.45,0,49.27
2025-10-31,DC-1023,Omega-3 Fish Oil Softgels,Health & Supplements,5,5200,Packed,ORD-OCT-0102,Hakeem,16,5,0.95,5.5,1.89,6.95,34.45,1,2.91
2025-10-16,DC-1024,Magnesium Glycinate 400mg,Health & Supplements,3,3800,Packed,ORD-OCT-0103,Murshid,359,3,0.95,5.25,1.92,5.47,21.22,0,68.38
2025-10-21,DC-1024,Magnesium Glycinate 400mg,Health & Supplements,6,3900,Packed,ORD-OCT-0104,Nazlin,353,3,0.95,5.25,1.92,5.47,21.22,0,67.24
2025-10-26,DC-1024,Magnesium Glycinate 400mg,Health & Supplements,8,4100,Packed,ORD-OCT-0879,Mr.Ilham,357,3,0.95,5.25,1.92,5.47,21.22,0,68.0
2025-10-28,DC-1024,Magnesium Glycinate 400mg,Health & Supplements,4,4600,Shipped,ORD-OCT-0105,Hakeem,15,3,0.95,5.25,1.92,5.47,21.22,1,2.86
2025-10-02,DC-1025,Car Dash Cam 1080P HD,Automotive,10,11000,Packed,ORD-OCT-0106,Nazlin,497,4,0.95,5.33,2.56,8.42,29.74,0,93.25
2025-10-07,DC-1025,Car Dash Cam 1080P HD,Automotive,5,12900,Pending,ORD-OCT-0107,Mr.Ilham,492,4,0.95,5.33,2.56,8.42,29.74,0,92.31
2025-10-11,DC-1025,Car Dash Cam 1080P HD,Automotive,7,13000,Shipped,ORD-OCT-0108,Hakeem,485,4,0.95,5.33,2.56,8.42,29.74,0,90.99
2025-10-12,DC-1025,Car Dash Cam 1080P HD,Automotive,4,12500,Packed,ORD-OCT-0109,Mr.Ilham,481,4,0.95,5.33,2.56,8.42,29.74,0,90.24
2025-10-12,DC-1025,Car Dash Cam 1080P HD,Automotive,2,11000,Packed,ORD-OCT-0110,Mr.Ilham,479,4,0.95,5.33,2.56,8.42,29.74,0,89.87
2025-10-27,DC-1025,Car Dash Cam 1080P HD,Automotive,4,11800,Delivered,ORD-OCT-0900,Mr.Ilham,20,4,0.95,5.33,2.56,8.42,29.74,1,3.75
2025-10-02,DC-1026,Car Dash Cam 1080P HD,Automotive,9,12900,Packed,ORD-OCT-0111,Hakeem,427,6,0.95,8.67,1.25,5.04,57.06,0,49.25
2025-10-12,DC-1026,Car Dash Cam 1080P HD,Automotive,7,11800,Shipped,ORD-OCT-0112,Mr.Ilham,420,6,0.95,8.67,1.25,5.04,57.06,0,48.44
2025-10-25,DC-1026,Car Dash Cam 1080P HD,Automotive,10,11800,Packed,ORD-OCT-0113,Nazlin,410,6,0.95,8.67,1.25,5.04,57.06,0,47.29
2025-10-02,DC-1027,Car Seat Back Organizer,Automotive,3,6100,Pending,ORD-OCT-0114,Nazlin,351,7,0.95,6.0,2.16,9.4,51.4,0,58.5
2025-10-08,DC-1027,Car Seat Back Organizer,Automotive,7,5800,Packed,ORD-OCT-0115,Mr.Ilham,344,7,0.95,6.0,2.16,9.4,51.4,0,57.33
2025-10-08,DC-1027,Car Seat Back Organizer,Automotive,8,5700,Packed,ORD-OCT-0116,Hakeem,336,7,0.95,6.0,2.16,9.4,51.4,0,56.0
2025-10-04,DC-1028,USB Car Charger Fast Charging 65W,Automotive,6,4100,Shipped,ORD-OCT-0117,Nazlin,465,3,0.95,5.67,0.47,1.34,18.35,0,82.01
2025-10-07,DC-1028,USB Car Charger Fast Charging 65W,Automotive,6,3700,Shipped,ORD-OCT-0118,Murshid,459,3,0.95,5.67,0.47,1.34,18.35,0,80.95
2025-10-09,DC-1028,USB Car Charger Fast Charging 65W,Automotive,5,4000,Cancelled,ORD-OCT-0119,Mr.Ilham,454,3,0.95,5.67,0.47,1.34,18.35,0,80.07
2025-10-06,DC-1029,USB Car Charger Fast Charging 65W,Automotive,2,2000,Packed,ORD-OCT-0920,Hakeem,17,5,0.95,4.29,2.6,9.56,31.01,1,3.96
