date,sku,product_name,category,quantity,amount,status,order_id,created_by,current_stock,lead_time_days,service_level,avg_daily_sales_sku,demand_std_sku,safety_stock,reorder_point,reorder_flag,stock_cover_days
2025-12-26,DC-1001,Magnesium Glycinate 400mg,Health & Supplements,10,4200,Packed,ORD-DEC-0011,Murshid,113,4,0.95,6.2,2.93,9.64,34.44,0,18.23
2025-12-08,DC-1002,Vitamin D3 5000IU Capsules,Health & Supplements,7,7300,Shipped,ORD-DEC-0012,Hakeem,164,7,0.95,6.67,2.05,8.92,55.61,0,24.59
2025-12-20,DC-1002,Vitamin D3 5000IU Capsules,Health & Supplements,5,7400,Shipped,ORD-DEC-0013,Nazlin,159,7,0.95,6.67,2.05,8.92,55.61,0,23.84
2025-12-21,DC-1002,Vitamin D3 5000IU Capsules,Health & Supplements,9,7000,Pending,ORD-DEC-0014,Murshid,34,7,0.95,6.67,2.05,8.92,55.61,1,5.1
2025-12-23,DC-1002,Vitamin D3 5000IU Capsules,Health & Supplements,8,6800,Shipped,ORD-DEC-0015,Murshid,14,7,0.95,6.67,2.05,8.92,55.61,1,2.1
2025-12-24,DC-1002,Vitamin D3 5000IU Capsules,Health & Supplements,8,7000,Shipped,ORD-DEC-0016,Mr.Ilham,134,7,0.95,6.67,2.05,8.92,55.61,0,20.09
2025-12-31,DC-1002,Vitamin D3 5000IU Capsules,Health & Supplements,3,7200,Packed,ORD-DEC-0017,Murshid,131,7,0.95,6.67,2.05,8.92,55.61,0,19.64
2025-12-02,DC-1003,Vitamin D3 5000IU Capsules,Health & Supplements,9,7000,Packed,ORD-DEC-0018,Nazlin,120,6,0.95,6.71,2.6,10.48,50.74,0,17.88
2025-12-08,DC-1003,Vitamin D3 5000IU Capsules,Health & Supplements,8,5900,Packed,ORD-DEC-0019,Hakeem,112,6,0.95,6.71,2.6,10.48,50.74,0,16.69
2025-12-09,DC-1003,Vitamin D3 5000IU Capsules,Health & Supplements,5,7100,Shipped,ORD-DEC-0020,Murshid,34,6,0.95,6.71,2.6,10.48,50.74,1,5.07
2025-12-13,DC-1003,Vitamin D3 5000IU Capsules,Health & Supplements,1,5900,Pending,ORD-DEC-0021,Mr.Ilham,106,6,0.95,6.71,2.6,10.48,50.74,0,15.8
2025-12-15,DC-1003,Vitamin D3 5000IU Capsules,Health & Supplements,8,6400,Packed,ORD-DEC-0022,Murshid,30,6,0.95,6.71,2.6,10.48,50.74,1,4.47
2025-12-23,DC-1003,Vitamin D3 5000IU Capsules,Health & Supplements,8,5800,Pending,ORD-DEC-0023,Murshid,14,6,0.95,6.71,2.6,10.48,50.74,1,2.09
2025-12-24,DC-1003,Vitamin D3 5000IU Capsules,Health & Supplements,8,6400,Shipped,ORD-DEC-0024,Mr.Ilham,35,6,0.95,6.71,2.6,10.48,50.74,1,5.22
2025-12-10,DC-1004,Turmeric Curcumin 1500mg Supplement,Health & Supplements,5,3800,Packed,ORD-DEC-0025,Hakeem,188,3,0.95,6.43,2.77,7.89,27.18,0,29.24
2025-12-21,DC-1004,Turmeric Curcumin 1500mg Supplement,Health & Supplements,10,3700,Packed,ORD-DEC-0026,Nazlin,178,3,0.95,6.43,2.77,7.89,27.18,0,27.68
2025-12-24,DC-1004,Turmeric Curcumin 1500mg Supplement,Health & Supplements,1,3400,Shipped,ORD-DEC-0027,Hakeem,177,3,0.95,6.43,2.77,7.89,27.18,0,27.53
2025-12-25,DC-1004,Turmeric Curcumin 1500mg Supplement,Health & Supplements,6,3500,Packed,ORD-DEC-0028,Mr.Ilham,171,3,0.95,6.43,2.77,7.89,27.18,0,26.59
2025-12-26,DC-1004,Turmeric Curcumin 1500mg Supplement,Health & Supplements,6,3900,Shipped,ORD-DEC-0029,Murshid,165,3,0.95,6.43,2.77,7.89,27.18,0,25.66
2025-12-29,DC-1004,Turmeric Curcumin 1500mg Supplement,Health & Supplements,8,3800,Delivered,ORD-DEC-0030,Hakeem,157,3,0.95,6.43,2.77,7.89,27.18,0,24.42
2025-12-31,DC-1004,Turmeric Curcumin 1500mg Supplement,Health & Supplements,9,3800,Pending,ORD-DEC-0031,Murshid,148,3,0.95,6.43,2.77,7.89,27.18,0,23.02
2025-12-05,DC-1005,Magnesium Glycinate 400mg,Health & Supplements,2,4300,Pending,ORD-DEC-0032,Hakeem,174,7,0.95,5.86,3.68,16.02,57.04,0,29.69
2025-12-13,DC-1005,Magnesium Glycinate 400mg,Health & Supplements,9,4300,Pending,ORD-DEC-0033,Hakeem,40,7,0.95,5.86,3.68,16.02,57.04,1,6.83
2025-12-14,DC-1005,Magnesium Glycinate 400mg,Health & Supplements,10,4600,Packed,ORD-DEC-0034,Hakeem,155,7,0.95,5.86,3.68,16.02,57.04,0,26.45
2025-12-20,DC-1005,Magnesium Glycinate 400mg,Health & Supplements,9,4600,Packed,ORD-DEC-0035,Mr.Ilham,146,7,0.95,5.86,3.68,16.02,57.04,0,24.91
2025-12-23,DC-1005,Magnesium Glycinate 400mg,Health & Supplements,2,4300,Packed,ORD-DEC-0036,Mr.Ilham,144,7,0.95,5.86,3.68,16.02,57.04,0,24.57
2025-12-23,DC-1005,Magnesium Glycinate 400mg,Health & Supplements,8,4500,Delivered,ORD-DEC-0037,Murshid,136,7,0.95,5.86,3.68,16.02,57.04,0,23.21
2025-12-26,DC-1005,Magnesium Glycinate 400mg,Health & Supplements,1,4100,Packed,ORD-DEC-0038,Mr.Ilham,135,7,0.95,5.86,3.68,16.02,57.04,0,23.04
2025-12-01,DC-1006,Turmeric Curcumin 1500mg Supplement,Health & Supplements,4,6300,Pending,ORD-DEC-0039,Mr.Ilham,179,4,0.95,4.0,2.39,7.86,23.86,0,44.75
2025-12-05,DC-1006,Turmeric Curcumin 1500mg Supplement,Health & Supplements,3,6700,Packed,ORD-DEC-0040,Nazlin,176,4,0.95,4.0,2.39,7.86,23.86,0,44.0
2025-12-06,DC-1006,Turmeric Curcumin 1500mg Supplement,Health & Supplements,1,7200,Delivered,ORD-DEC-0041,Hakeem,15,4,0.95,4.0,2.39,7.86,23.86,1,3.75
2025-12-15,DC-1006,Turmeric Curcumin 1500mg Supplement,Health & Supplements,7,7600,Packed,ORD-DEC-0042,Mr.Ilham,20,4,0.95,4.0,2.39,7.86,23.86,1,5.0
2025-12-19,DC-1006,Turmeric Curcumin 1500mg Supplement,Health & Supplements,8,7600,Packed,ORD-DEC-0043,Mr.Ilham,160,4,0.95,4.0,2.39,7.86,23.86,0,40.0
2025-12-23,DC-1006,Turmeric Curcumin 1500mg Supplement,Health & Supplements,2,7600,Packed,ORD-DEC-0044,Mr.Ilham,158,4,0.95,4.0,2.39,7.86,23.86,0,39.5
2025-12-27,DC-1006,Turmeric Curcumin 1500mg Supplement,Health & Supplements,3,7400,Shipped,ORD-DEC-0045,Mr.Ilham,155,4,0.95,4.0,2.39,7.86,23.86,0,38.75
2025-12-16,DC-1007,Collagen Peptides Powder 500g,Health & Supplements,1,7400,Pending,ORD-DEC-0046,Murshid,268,6,0.95,2.5,1.66,6.69,21.69,0,107.2
2025-12-24,DC-1007,Collagen Peptides Powder 500g,Health & Supplements,3,8000,Pending,ORD-DEC-0047,Hakeem,265,6,0.95,2.5,1.66,6.69,21.69,0,106.0
2025-12-24,DC-1007,Collagen Peptides Powder 500g,Health & Supplements,1,7100,Shipped,ORD-DEC-0048,Hakeem,264,6,0.95,2.5,1.66,6.69,21.69,0,105.6
2025-12-26,DC-1007,Collagen Peptides Powder 500g,Health & Supplements,5,7900,Shipped,ORD-DEC-0049,Nazlin,259,6,0.95,2.5,1.66,6.69,21.69,0,103.6
2025-12-06,DC-1008,Probiotic 50 Billion CFU Capsules,Health & Supplements,5,8700,Packed,ORD-DEC-0050,Nazlin,321,3,0.95,3.57,2.5,7.12,17.83,0,89.92
2025-12-06,DC-1008,Probiotic 50 Billion CFU Capsules,Health & Supplements,2,9100,Cancelled,ORD-DEC-0051,Murshid,319,3,0.95,3.57,2.5,7.12,17.83,0,89.36
2025-12-13,DC-1008,Probiotic 50 Billion CFU Capsules,Health & Supplements,3,9400,Packed,ORD-DEC-0052,Murshid,316,3,0.95,3.57,2.5,7.12,17.83,0,88.52
2025-12-13,DC-1008,Probiotic 50 Billion CFU Capsules,Health & Supplements,1,9800,Packed,ORD-DEC-0053,Hakeem,12,3,0.95,3.57,2.5,7.12,17.83,1,3.36
2025-12-24,DC-1008,Probiotic 50 Billion CFU Capsules,Health & Supplements,9,9200,Delivered,ORD-DEC-0054,Mr.Ilham,14,3,0.95,3.57,2.5,7.12,17.83,1,3.92
2025-12-27,DC-1008,Probiotic 50 Billion CFU Capsules,Health & Supplements,3,8200,Shipped,ORD-DEC-0055,Murshid,12,3,0.95,3.57,2.5,7.12,17.83,1,3.36
2025-12-29,DC-1008,Probiotic 50 Billion CFU Capsules,Health & Supplements,2,8500,Pending,ORD-DEC-0056,Murshid,301,3,0.95,3.57,2.5,7.12,17.83,0,84.31
2025-12-12,DC-1009,Omega-3 Fish Oil Softgels,Health & Supplements,7,7100,Packed,ORD-DEC-0057,Nazlin,106,6,0.95,6.57,2.77,11.16,50.58,0,16.13
2025-12-15,DC-1009,Omega-3 Fish Oil Softgels,Health & Supplements,10,8100,Packed,ORD-DEC-0058,Murshid,96,6,0.95,6.57,2.77,11.16,50.58,0,14.61
2025-12-19,DC-1009,Omega-3 Fish Oil Softgels,Health & Supplements,10,7000,Packed,ORD-DEC-0059,Nazlin,86,6,0.95,6.57,2.77,11.16,50.58,0,13.09
2025-12-19,DC-1009,Omega-3 Fish Oil Softgels,Health & Supplements,3,8200,Packed,ORD-DEC-0060,Murshid,83,6,0.95,6.57,2.77,11.16,50.58,0,12.63
2025-12-25,DC-1009,Omega-3 Fish Oil Softgels,Health & Supplements,8,7000,Delivered,ORD-DEC-0061,Mr.Ilham,75,6,0.95,6.57,2.77,11.16,50.58,0,11.42
2025-12-29,DC-1009,Omega-3 Fish Oil Softgels,Health & Supplements,5,7800,Delivered,ORD-DEC-0062,Mr.Ilham,70,6,0.95,6.57,2.77,11.16,50.58,0,10.65
2025-12-31,DC-1009,Omega-3 Fish Oil Softgels,Health & Supplements,3,8200,Packed,ORD-DEC-0063,Hakeem,34,6,0.95,6.57,2.77,11.16,50.58,1,5.18
2025-12-05,DC-1010,Zinc Picolinate 50mg Tablets,Health & Supplements,5,4300,Packed,ORD-DEC-0064,Mr.Ilham,208,4,0.95,7.25,1.48,4.87,33.87,0,28.69
2025-12-14,DC-1010,Zinc Picolinate 50mg Tablets,Health & Supplements,7,4100,Shipped,ORD-DEC-0065,Nazlin,201,4,0.95,7.25,1.48,4.87,33.87,0,27.72
2025-12-22,DC-1010,Zinc Picolinate 50mg Tablets,Health & Supplements,8,3900,Packed,ORD-DEC-0066,Mr.Ilham,193,4,0.95,7.25,1.48,4.87,33.87,0,26.62
2025-12-26,DC-1010,Zinc Picolinate 50mg Tablets,Health & Supplements,9,4200,Packed,ORD-DEC-0067,Murshid,184,4,0.95,7.25,1.48,4.87,33.87,0,25.38
2025-12-07,DC-1011,Magnesium Glycinate 400mg,Health & Supplements,3,4600,Pending,ORD-DEC-0068,Hakeem,237,3,0.95,4.4,1.5,4.27,17.47,0,53.86
2025-12-14,DC-1011,Magnesium Glycinate 400mg,Health & Supplements,7,4800,Shipped,ORD-DEC-0069,Hakeem,230,3,0.95,4.4,1.5,4.27,17.47,0,52.27
2025-12-21,DC-1011,Magnesium Glycinate 400mg,Health & Supplements,3,4700,Delivered,ORD-DEC-0070,Mr.Ilham,227,3,0.95,4.4,1.5,4.27,17.47,0,51.59
2025-12-24,DC-1011,Magnesium Glycinate 400mg,Health & Supplements,4,4600,Pending,ORD-DEC-0071,Nazlin,223,3,0.95,4.4,1.5,4.27,17.47,0,50.68
2025-12-27,DC-1011,Magnesium Glycinate 400mg,Health & Supplements,5,4800,Packed,ORD-DEC-0072,Hakeem,9,3,0.95,4.4,1.5,4.27,17.47,1,2.05
2025-12-13,DC-1012,Vitamin D3 5000IU Capsules,Health & Supplements,2,5600,Delivered,ORD-DEC-0073,Mr.Ilham,240,3,0.95,5.0,3.56,10.14,25.14,0,48.0
2025-12-16,DC-1012,Vitamin D3 5000IU Capsules,Health & Supplements,3,4800,Packed,ORD-DEC-0074,Murshid,237,3,0.95,5.0,3.56,10.14,25.14,0,47.4
2025-12-29,DC-1012,Vitamin D3 5000IU Capsules,Health & Supplements,10,4800,Packed,ORD-DEC-0075,Nazlin,227,3,0.95,5.0,3.56,10.14,25.14,0,45.4
2025-12-03,DC-1013,Zinc Picolinate 50mg Tablets,Health & Supplements,5,4800,Packed,ORD-DEC-0076,Nazlin,180,7,0.95,6.4,1.5,6.53,51.33,0,28.12
2025-12-05,DC-1013,Zinc Picolinate 50mg Tablets,Health & Supplements,7,4800,Delivered,ORD-DEC-0077,Hakeem,173,7,0.95,6.4,1.5,6.53,51.33,0,27.03
2025-12-13,DC-1013,Zinc Picolinate 50mg Tablets,Health & Supplements,6,4300,Packed,ORD-DEC-0078,Murshid,167,7,0.95,6.4,1.5,6.53,51.33,0,26.09
2025-12-20,DC-1013,Zinc Picolinate 50mg Tablets,Health & Supplements,5,4700,Packed,ORD-DEC-0079,Mr.Ilham,162,7,0.95,6.4,1.5,6.53,51.33,0,25.31
2025-12-23,DC-1013,Zinc Picolinate 50mg Tablets,Health & Supplements,9,4700,Shipped,ORD-DEC-0080,Mr.Ilham,153,7,0.95,6.4,1.5,6.53,51.33,0,23.91
2025-12-06,DC-1014,Probiotic 50 Billion CFU Capsules,Health & Supplements,3,9900,Delivered,ORD-DEC-0081,Mr.Ilham,96,3,0.95,4.0,1.58,4.5,16.5,0,24.0
2025-12-12,DC-1014,Probiotic 50 Billion CFU Capsules,Health & Supplements,2,8600,Pending,ORD-DEC-0082,Mr.Ilham,94,3,0.95,4.0,1.58,4.5,16.5,0,23.5
2025-12-13,DC-1014,Probiotic 50 Billion CFU Capsules,Health & Supplements,6,9500,Packed,ORD-DEC-0083,Hakeem,88,3,0.95,4.0,1.58,4.5,16.5,0,22.0
2025-12-14,DC-1014,Probiotic 50 Billion CFU Capsules,Health & Supplements,5,9800,Shipped,ORD-DEC-0084,Mr.Ilham,83,3,0.95,4.0,1.58,4.5,16.5,0,20.75
2025-12-03,DC-1015,Ashwagandha Root Extract 600mg,Health & Supplements,6,7500,Packed,ORD-DEC-0085,Mr.Ilham,243,3,0.95,8.0,1.41,4.02,28.02,0,30.38
2025-12-13,DC-1015,Ashwagandha Root Extract 600mg,Health & Supplements,9,7400,Shipped,ORD-DEC-0086,Mr.Ilham,234,3,0.95,8.0,1.41,4.02,28.02,0,29.25
2025-12-14,DC-1015,Ashwagandha Root Extract 600mg,Health & Supplements,9,7000,Packed,ORD-DEC-0087,Nazlin,20,3,0.95,8.0,1.41,4.02,28.02,1,2.5
2025-12-08,DC-1016,Collagen Peptides Powder 500g,Health & Supplements,5,5500,Packed,ORD-DEC-0088,Murshid,145,7,0.95,6.67,1.25,5.44,52.13,0,21.74
2025-12-14,DC-1016,Collagen Peptides Powder 500g,Health & Supplements,8,5800,Packed,ORD-DEC-0089,Hakeem,137,7,0.95,6.67,1.25,5.44,52.13,0,20.54
2025-12-20,DC-1016,Collagen Peptides Powder 500g,Health & Supplements,7,5900,Pending,ORD-DEC-0090,Nazlin,130,7,0.95,6.67,1.25,5.44,52.13,0,19.49
2025-12-03,DC-1017,Probiotic 50 Billion CFU Capsules,Health & Supplements,9,8900,Shipped,ORD-DEC-0091,Murshid,33,7,0.95,6.0,2.55,11.1,53.1,1,5.5
2025-12-04,DC-1017,Probiotic 50 Billion CFU Capsules,Health & Supplements,7,9600,Shipped,ORD-DEC-0092,Murshid,182,7,0.95,6.0,2.55,11.1,53.1,0,30.33
2025-12-04,DC-1017,Probiotic 50 Billion CFU Capsules,Health & Supplements,2,9700,Delivered,ORD-DEC-0093,Murshid,180,7,0.95,6.0,2.55,11.1,53.1,0,30.0
2025-12-08,DC-1017,Probiotic 50 Billion CFU Capsules,Health & Supplements,6,8800,Packed,ORD-DEC-0094,Nazlin,174,7,0.95,6.0,2.55,11.1,53.1,0,29.0
2025-12-07,DC-1018,Zinc Picolinate 50mg Tablets,Health & Supplements,5,5600,Packed,ORD-DEC-0095,Mr.Ilham,12,4,0.95,7.5,1.8,5.92,35.92,1,1.6
2025-12-14,DC-1018,Zinc Picolinate 50mg Tablets,Health & Supplements,7,6300,Shipped,ORD-DEC-0096,Mr.Ilham,202,4,0.95,7.5,1.8,5.92,35.92,0,26.93
2025-12-23,DC-1018,Zinc Picolinate 50mg Tablets,Health & Supplements,10,5700,Shipped,ORD-DEC-0097,Nazlin,192,4,0.95,7.5,1.8,5.92,35.92,0,25.6
2025-12-30,DC-1018,Zinc Picolinate 50mg Tablets,Health & Supplements,8,6200,Pending,ORD-DEC-0098,Hakeem,184,4,0.95,7.5,1.8,5.92,35.92,0,24.53
2025-12-05,DC-1019,Vitamin D3 5000IU Capsules,Health & Supplements,4,3000,Packed,ORD-DEC-0099,Nazlin,226,4,0.95,7.71,3.06,10.07,40.91,0,29.31
2025-12-08,DC-1019,Vitamin D3 5000IU Capsules,Health & Supplements,10,2800,Delivered,ORD-DEC-0100,Mr.Ilham,216,4,0.95,7.71,3.06,10.07,40.91,0,28.02
2025-12-21,DC-1019,Vitamin D3 5000IU Capsules,Health & Supplements,10,3200,Packed,ORD-DEC-0101,Hakeem,206,4,0.95,7.71,3.06,10.07,40.91,0,26.72
2025-12-23,DC-1019,Vitamin D3 5000IU Capsules,Health & Supplements,10,3000,Packed,ORD-DEC-0102,Hakeem,196,4,0.95,7.71,3.06,10.07,40.91,0,25.42
2025-12-28,DC-1019,Vitamin D3 5000IU Capsules,Health & Supplements,9,2900,Shipped,ORD-DEC-0103,Hakeem,187,4,0.95,7.71,3.06,10.07,40.91,0,24.25
2025-12-30,DC-1019,Vitamin D3 5000IU Capsules,Health & Supplements,2,2800,Packed,ORD-DEC-0104,Murshid,185,4,0.95,7.71,3.06,10.07,40.91,0,23.99
2025-12-30,DC-1019,Vitamin D3 5000IU Capsules,Health & Supplements,9,2800,Delivered,ORD-DEC-0105,Nazlin,176,4,0.95,7.71,3.06,10.07,40.91,0,22.83
2025-12-11,DC-1020,Probiotic 50 Billion CFU Capsules,Health & Supplements,3,4500,Packed,ORD-DEC-0106,Mr.Ilham,257,4,0.95,5.8,3.43,11.28,34.48,0,44.31
2025-12-20,DC-1020,Probiotic 50 Billion CFU Capsules,Health & Supplements,10,4800,Packed,ORD-DEC-0107,Hakeem,247,4,0.95,5.8,3.43,11.28,34.48,0,42.59
2025-12-20,DC-1020,Probiotic 50 Billion CFU Capsules,Health & Supplements,1,4500,Delivered,ORD-DEC-0108,Hakeem,246,4,0.95,5.8,3.43,11.28,34.48,0,42.41
2025-12-25,DC-1020,Probiotic 50 Billion CFU Capsules,Health & Supplements,6,4400,Cancelled,ORD-DEC-0109,Murshid,240,4,0.95,5.8,3.43,11.28,34.48,0,41.38
2025-12-31,DC-1020,Probiotic 50 Billion CFU Capsules,Health & Supplements,9,4500,Shipped,ORD-DEC-0110,Murshid,231,4,0.95,5.8,3.43,11.28,34.48,0,39.83
2025-12-03,DC-1021,Vitamin D3 5000IU Capsules,Health & Supplements,6,5700,Delivered,ORD-DEC-0111,Hakeem,15,5,0.95,3.75,1.92,7.06,25.81,1,4.0
2025-12-06,DC-1021,Vitamin D3 5000IU Capsules,Health & Supplements,3,5600,Packed,ORD-DEC-0112,Nazlin,14,5,0.95,3.75,1.92,7.06,25.81,1,3.73
2025-12-21,DC-1021,Vitamin D3 5000IU Capsules,Health & Supplements,1,5500,Packed,ORD-DEC-0113,Murshid,231,5,0.95,3.75,1.92,7.06,25.81,0,61.6
2025-12-29,DC-1021,Vitamin D3 5000IU Capsules,Health & Supplements,5,5500,Cancelled,ORD-DEC-0114,Hakeem,12,5,0.95,3.75,1.92,7.06,25.81,1,3.2
2025-12-13,DC-1022,Ashwagandha Root Extract 600mg,Health & Supplements,7,7700,Cancelled,ORD-DEC-0115,Hakeem,226,5,0.95,6.8,2.23,8.2,42.2,0,33.24
2025-12-15,DC-1022,Ashwagandha Root Extract 600mg,Health & Supplements,7,7400,Shipped,ORD-DEC-0116,Hakeem,219,5,0.95,6.8,2.23,8.2,42.2,0,32.21
2025-12-23,DC-1022,Ashwagandha Root Extract 600mg,Health & Supplements,7,6800,Delivered,ORD-DEC-0117,Nazlin,212,5,0.95,6.8,2.23,8.2,42.2,0,31.18
2025-12-23,DC-1022,Ashwagandha Root Extract 600mg,Health & Supplements,3,6900,Shipped,ORD-DEC-0118,Nazlin,209,5,0.95,6.8,2.23,8.2,42.2,0,30.74
2025-12-27,DC-1022,Ashwagandha Root Extract 600mg,Health & Supplements,10,7800,Shipped,ORD-DEC-0119,Murshid,199,5,0.95,6.8,2.23,8.2,42.2,0,29.26
2025-12-07,DC-1023,Omega-3 Fish Oil Softgels,Health & Supplements,5,5000,Packed,ORD-DEC-0120,Hakeem,80,5,0.95,5.0,2.0,7.36,32.36,0,16.0
2025-12-23,DC-1023,Omega-3 Fish Oil Softgels,Health & Supplements,4,5600,Packed,ORD-DEC-0121,Mr.Ilham,76,5,0.95,5.0,2.0,7.36,32.36,0,15.2
2025-12-23,DC-1023,Omega-3 Fish Oil Softgels,Health & Supplements,2,5600,Packed,ORD-DEC-0122,Hakeem,74,5,0.95,5.0,2.0,7.36,32.36,0,14.8
2025-12-25,DC-1023,Omega-3 Fish Oil Softgels,Health & Supplements,8,5800,Packed,ORD-DEC-0123,Mr.Ilham,66,5,0.95,5.0,2.0,7.36,32.36,0,13.2
2025-12-27,DC-1023,Omega-3 Fish Oil Softgels,Health & Supplements,6,5100,Packed,ORD-DEC-0124,Murshid,60,5,0.95,5.0,2.0,7.36,32.36,0,12.0
2025-12-02,DC-1024,Magnesium Glycinate 400mg,Health & Supplements,9,4400,Cancelled,ORD-DEC-0125,Nazlin,12,3,0.95,5.29,2.49,7.09,22.96,1,2.27
2025-12-11,DC-1024,Magnesium Glycinate 400mg,Health & Supplements,1,4900,Packed,ORD-DEC-0126,Murshid,152,3,0.95,5.29,2.49,7.09,22.96,0,28.73
2025-12-15,DC-1024,Magnesium Glycinate 400mg,Health & Supplements,6,4800,Packed,ORD-DEC-0127,Murshid,146,3,0.95,5.29,2.49,7.09,22.96,0,27.6
2025-12-23,DC-1024,Magnesium Glycinate 400mg,Health & Supplements,4,4600,Packed,ORD-DEC-0128,Nazlin,142,3,0.95,5.29,2.49,7.09,22.96,0,26.84
2025-12-28,DC-1024,Magnesium Glycinate 400mg,Health & Supplements,8,5100,Packed,ORD-DEC-0129,Hakeem,134,3,0.95,5.29,2.49,7.09,22.96,0,25.33
2025-12-30,DC-1024,Magnesium Glycinate 400mg,Health & Supplements,4,4200,Shipped,ORD-DEC-0130,Mr.Ilham,130,3,0.95,5.29,2.49,7.09,22.96,0,24.57
2025-12-31,DC-1024,Magnesium Glycinate 400mg,Health & Supplements,5,4800,Delivered,ORD-DEC-0131,Mr.Ilham,125,3,0.95,5.29,2.49,7.09,22.96,0,23.63
2025-12-01,DC-1025,Car Dash Cam 1080P HD,Automotive,9,12200,Packed,ORD-DEC-0132,Murshid,137,4,0.95,6.5,3.28,10.79,36.79,0,21.08
2025-12-01,DC-1025,Car Dash Cam 1080P HD,Automotive,1,13700,Delivered,ORD-DEC-0133,Hakeem,136,4,0.95,6.5,3.28,10.79,36.79,0,20.92
2025-12-24,DC-1025,Car Dash Cam 1080P HD,Automotive,7,14000,Packed,ORD-DEC-0134,Murshid,129,4,0.95,6.5,3.28,10.79,36.79,0,19.85
2025-12-25,DC-1025,Car Dash Cam 1080P HD,Automotive,9,13000,Packed,ORD-DEC-0135,Murshid,120,4,0.95,6.5,3.28,10.79,36.79,0,18.46
2025-12-07,DC-1026,Car Dash Cam 1080P HD,Automotive,3,12600,Packed,ORD-DEC-0136,Mr.Ilham,23,6,0.95,5.5,2.63,10.6,43.6,1,4.18
2025-12-16,DC-1026,Car Dash Cam 1080P HD,Automotive,8,11500,Shipped,ORD-DEC-0137,Hakeem,75,6,0.95,5.5,2.63,10.6,43.6,0,13.64
2025-12-23,DC-1026,Car Dash Cam 1080P HD,Automotive,1,11700,Shipped,ORD-DEC-0138,Mr.Ilham,74,6,0.95,5.5,2.63,10.6,43.6,0,13.45
2025-12-23,DC-1026,Car Dash Cam 1080P HD,Automotive,6,11600,Shipped,ORD-DEC-0139,Hakeem,68,6,0.95,5.5,2.63,10.6,43.6,0,12.36
2025-12-25,DC-1026,Car Dash Cam 1080P HD,Automotive,8,12300,Shipped,ORD-DEC-0140,Murshid,20,6,0.95,5.5,2.63,10.6,43.6,1,3.64
2025-12-28,DC-1026,Car Dash Cam 1080P HD,Automotive,7,11500,Delivered,ORD-DEC-0141,Murshid,22,6,0.95,5.5,2.63,10.6,43.6,1,4.0
2025-12-15,DC-1027,Car Seat Back Organizer,Automotive,6,6100,Shipped,ORD-DEC-0142,Mr.Ilham,34,7,0.95,4.67,1.89,8.23,40.92,1,7.28
2025-12-24,DC-1027,Car Seat Back Organizer,Automotive,6,5900,Shipped,ORD-DEC-0143,Nazlin,278,7,0.95,4.67,1.89,8.23,40.92,0,59.53
2025-12-29,DC-1027,Car Seat Back Organizer,Automotive,2,5800,Delivered,ORD-DEC-0144,Hakeem,33,7,0.95,4.67,1.89,8.23,40.92,1,7.07
2025-12-01,DC-1028,USB Car Charger Fast Charging 65W,Automotive,9,4100,Cancelled,ORD-DEC-0145,Murshid,301,3,0.95,3.5,3.2,9.12,19.62,0,86.0
