date,sku,product_name,category,quantity,amount,status,order_id,created_by,current_stock,lead_time_days,service_level,avg_daily_sales_sku,demand_std_sku,safety_stock,reorder_point,reorder_flag,stock_cover_days
2025-11-28,DC-1001,Magnesium Glycinate 400mg,Health & Supplements,9,4500,Shipped,ORD-NOV-0013,Mr.Ilham,392,4,0.95,8.33,2.05,6.74,40.06,0,47.06
2025-11-08,DC-1002,Vitamin D3 5000IU Capsules,Health & Supplements,8,6400,Pending,ORD-NOV-0014,Hakeem,30,7,0.95,7.0,2.52,10.97,59.97,1,4.29
2025-11-08,DC-1002,Vitamin D3 5000IU Capsules,Health & Supplements,6,7500,Packed,ORD-NOV-0015,Hakeem,204,7,0.95,7.0,2.52,10.97,59.97,0,29.14
2025-11-11,DC-1002,Vitamin D3 5000IU Capsules,Health & Supplements,8,7400,Delivered,ORD-NOV-0016,Nazlin,196,7,0.95,7.0,2.52,10.97,59.97,0,28.0
2025-11-22,DC-1002,Vitamin D3 5000IU Capsules,Health & Supplements,2,7500,Cancelled,ORD-NOV-0017,Murshid,194,7,0.95,7.0,2.52,10.97,59.97,0,27.71
2025-11-28,DC-1002,Vitamin D3 5000IU Capsules,Health & Supplements,10,7400,Shipped,ORD-NOV-0018,Murshid,184,7,0.95,7.0,2.52,10.97,59.97,0,26.29
2025-11-30,DC-1002,Vitamin D3 5000IU Capsules,Health & Supplements,8,7400,Shipped,ORD-NOV-0019,Murshid,176,7,0.95,7.0,2.52,10.97,59.97,0,25.14
2025-11-02,DC-1003,Vitamin D3 5000IU Capsules,Health & Supplements,10,6300,Pending,ORD-NOV-0020,Hakeem,191,6,0.95,5.33,2.69,10.84,42.82,0,35.83
2025-11-07,DC-1003,Vitamin D3 5000IU Capsules,Health & Supplements,3,6300,Shipped,ORD-NOV-0021,Nazlin,188,6,0.95,5.33,2.69,10.84,42.82,0,35.27
2025-11-09,DC-1003,Vitamin D3 5000IU Capsules,Health & Supplements,6,6400,Shipped,ORD-NOV-0022,Hakeem,37,6,0.95,5.33,2.69,10.84,42.82,1,6.94
2025-11-23,DC-1003,Vitamin D3 5000IU Capsules,Health & Supplements,7,6200,Delivered,ORD-NOV-0023,Murshid,175,6,0.95,5.33,2.69,10.84,42.82,0,32.83
2025-11-26,DC-1003,Vitamin D3 5000IU Capsules,Health & Supplements,4,6300,Packed,ORD-NOV-0024,Mr.Ilham,171,6,0.95,5.33,2.69,10.84,42.82,0,32.08
2025-11-30,DC-1003,Vitamin D3 5000IU Capsules,Health & Supplements,2,6400,Delivered,ORD-NOV-0025,Murshid,169,6,0.95,5.33,2.69,10.84,42.82,0,31.71
2025-11-06,DC-1004,Turmeric Curcumin 1500mg Supplement,Health & Supplements,2,3600,Pending,ORD-NOV-0026,Hakeem,411,3,0.95,5.67,2.62,7.46,24.47,0,72.49
2025-11-09,DC-1004,Turmeric Curcumin 1500mg Supplement,Health & Supplements,8,3300,Pending,ORD-NOV-0027,Mr.Ilham,14,3,0.95,5.67,2.62,7.46,24.47,1,2.47
2025-11-28,DC-1004,Turmeric Curcumin 1500mg Supplement,Health & Supplements,7,3200,Shipped,ORD-NOV-0028,Hakeem,396,3,0.95,5.67,2.62,7.46,24.47,0,69.84
2025-11-07,DC-1005,Magnesium Glycinate 400mg,Health & Supplements,7,4100,Shipped,ORD-NOV-0029,Mr.Ilham,264,7,0.95,6.57,2.92,12.71,58.7,0,40.18
2025-11-08,DC-1005,Magnesium Glycinate 400mg,Health & Supplements,7,4000,Shipped,ORD-NOV-0030,Hakeem,257,7,0.95,6.57,2.92,12.71,58.7,0,39.12
2025-11-09,DC-1005,Magnesium Glycinate 400mg,Health & Supplements,9,4100,Delivered,ORD-NOV-0031,Mr.Ilham,248,7,0.95,6.57,2.92,12.71,58.7,0,37.75
2025-11-09,DC-1005,Magnesium Glycinate 400mg,Health & Supplements,1,3900,Shipped,ORD-NOV-0032,Mr.Ilham,247,7,0.95,6.57,2.92,12.71,58.7,0,37.6
2025-11-13,DC-1005,Magnesium Glycinate 400mg,Health & Supplements,6,4300,Pending,ORD-NOV-0033,Hakeem,241,7,0.95,6.57,2.92,12.71,58.7,0,36.68
2025-11-28,DC-1005,Magnesium Glycinate 400mg,Health & Supplements,11,3900,Shipped,ORD-NOV-0034,Hakeem,26,7,0.95,6.57,2.92,12.71,58.7,1,3.96
2025-11-30,DC-1005,Magnesium Glycinate 400mg,Health & Supplements,5,4300,Delivered,ORD-NOV-0035,Mr.Ilham,225,7,0.95,6.57,2.92,12.71,58.7,0,34.25
2025-11-02,DC-1006,Turmeric Curcumin 1500mg Supplement,Health & Supplements,3,7400,Packed,ORD-NOV-0036,Nazlin,267,4,0.95,5.6,3.07,10.1,32.5,0,47.68
2025-11-03,DC-1006,Turmeric Curcumin 1500mg Supplement,Health & Supplements,8,6300,Pending,ORD-NOV-0037,Murshid,16,4,0.95,5.6,3.07,10.1,32.5,1,2.86
2025-11-16,DC-1006,Turmeric Curcumin 1500mg Supplement,Health & Supplements,7,7300,Return,ORD-NOV-0038,Murshid,252,4,0.95,5.6,3.07,10.1,32.5,0,45.0
2025-11-21,DC-1006,Turmeric Curcumin 1500mg Supplement,Health & Supplements,1,7100,Pending,ORD-NOV-0039,Murshid,251,4,0.95,5.6,3.07,10.1,32.5,0,44.82
2025-11-27,DC-1006,Turmeric Curcumin 1500mg Supplement,Health & Supplements,9,7100,Cancelled,ORD-NOV-0040,Hakeem,242,4,0.95,5.6,3.07,10.1,32.5,0,43.21
2025-11-13,DC-1007,Collagen Peptides Powder 500g,Health & Supplements,7,7300,Delivered,ORD-NOV-0041,Hakeem,277,6,0.95,7.25,4.15,16.72,60.22,0,38.21
2025-11-16,DC-1007,Collagen Peptides Powder 500g,Health & Supplements,3,8000,Packed,ORD-NOV-0042,Nazlin,274,6,0.95,7.25,4.15,16.72,60.22,0,37.79
2025-11-25,DC-1007,Collagen Peptides Powder 500g,Health & Supplements,5,7700,Packed,ORD-NOV-0043,Nazlin,269,6,0.95,7.25,4.15,16.72,60.22,0,37.1
2025-11-28,DC-1007,Collagen Peptides Powder 500g,Health & Supplements,14,8300,Packed,ORD-NOV-0044,Mr.Ilham,255,6,0.95,7.25,4.15,16.72,60.22,0,35.17
2025-11-03,DC-1008,Probiotic 50 Billion CFU Capsules,Health & Supplements,2,9600,Packed,ORD-NOV-0045,Hakeem,377,3,0.95,6.0,3.03,8.63,26.63,0,62.83
2025-11-18,DC-1008,Probiotic 50 Billion CFU Capsules,Health & Supplements,7,8600,Pending,ORD-NOV-0046,Nazlin,370,3,0.95,6.0,3.03,8.63,26.63,0,61.67
2025-11-21,DC-1008,Probiotic 50 Billion CFU Capsules,Health & Supplements,10,9300,Shipped,ORD-NOV-0047,Hakeem,360,3,0.95,6.0,3.03,8.63,26.63,0,60.0
2025-11-29,DC-1008,Probiotic 50 Billion CFU Capsules,Health & Supplements,3,9100,Cancelled,ORD-NOV-0048,Mr.Ilham,357,3,0.95,6.0,3.03,8.63,26.63,0,59.5
2025-11-30,DC-1008,Probiotic 50 Billion CFU Capsules,Health & Supplements,8,8500,Shipped,ORD-NOV-0049,Hakeem,349,3,0.95,6.0,3.03,8.63,26.63,0,58.17
2025-11-02,DC-1009,Omega-3 Fish Oil Softgels,Health & Supplements,10,8200,Delivered,ORD-NOV-0050,Mr.Ilham,212,6,0.95,5.0,3.39,13.66,43.66,0,42.4
2025-11-09,DC-1009,Omega-3 Fish Oil Softgels,Health & Supplements,6,7000,Packed,ORD-NOV-0051,Mr.Ilham,206,6,0.95,5.0,3.39,13.66,43.66,0,41.2
2025-11-17,DC-1009,Omega-3 Fish Oil Softgels,Health & Supplements,3,7100,Packed,ORD-NOV-0052,Mr.Ilham,40,6,0.95,5.0,3.39,13.66,43.66,1,8.0
2025-11-22,DC-1009,Omega-3 Fish Oil Softgels,Health & Supplements,1,8200,Packed,ORD-NOV-0053,Murshid,202,6,0.95,5.0,3.39,13.66,43.66,0,40.4
2025-11-14,DC-1010,Zinc Picolinate 50mg Tablets,Health & Supplements,10,3900,Cancelled,ORD-NOV-0054,Mr.Ilham,12,4,0.95,8.5,1.5,4.94,38.94,1,1.41
2025-11-17,DC-1010,Zinc Picolinate 50mg Tablets,Health & Supplements,7,4200,Pending,ORD-NOV-0055,Hakeem,259,4,0.95,8.5,1.5,4.94,38.94,0,30.47
2025-11-15,DC-1011,Magnesium Glycinate 400mg,Health & Supplements,9,5300,Pending,ORD-NOV-0056,Murshid,25,3,0.95,8.33,4.23,12.05,37.04,1,3.0
2025-11-22,DC-1011,Magnesium Glycinate 400mg,Health & Supplements,10,5200,Packed,ORD-NOV-0057,Nazlin,409,3,0.95,8.33,4.23,12.05,37.04,0,49.1
2025-11-23,DC-1011,Magnesium Glycinate 400mg,Health & Supplements,9,4900,Packed,ORD-NOV-0058,Nazlin,400,3,0.95,8.33,4.23,12.05,37.04,0,48.02
2025-11-25,DC-1011,Magnesium Glycinate 400mg,Health & Supplements,1,4700,Pending,ORD-NOV-0059,Murshid,399,3,0.95,8.33,4.23,12.05,37.04,0,47.9
2025-11-28,DC-1011,Magnesium Glycinate 400mg,Health & Supplements,15,5000,Pending,ORD-NOV-0060,Murshid,384,3,0.95,8.33,4.23,12.05,37.04,0,46.1
2025-11-28,DC-1011,Magnesium Glycinate 400mg,Health & Supplements,6,4600,Shipped,ORD-NOV-0061,Nazlin,378,3,0.95,8.33,4.23,12.05,37.04,0,45.38
2025-11-08,DC-1012,Vitamin D3 5000IU Capsules,Health & Supplements,7,5500,Cancelled,ORD-NOV-0062,Murshid,433,3,0.95,4.83,1.77,5.04,19.53,0,89.65
2025-11-14,DC-1012,Vitamin D3 5000IU Capsules,Health & Supplements,4,4900,Delivered,ORD-NOV-0063,Murshid,429,3,0.95,4.83,1.77,5.04,19.53,0,88.82
2025-11-23,DC-1012,Vitamin D3 5000IU Capsules,Health & Supplements,4,5500,Pending,ORD-NOV-0064,Nazlin,425,3,0.95,4.83,1.77,5.04,19.53,0,87.99
2025-11-28,DC-1012,Vitamin D3 5000IU Capsules,Health & Supplements,7,4700,Delivered,ORD-NOV-0065,Hakeem,5,3,0.95,4.83,1.77,5.04,19.53,1,1.04
2025-11-29,DC-1012,Vitamin D3 5000IU Capsules,Health & Supplements,5,5600,Packed,ORD-NOV-0066,Mr.Ilham,5,3,0.95,4.83,1.77,5.04,19.53,1,1.04
2025-11-29,DC-1012,Vitamin D3 5000IU Capsules,Health & Supplements,2,4800,Packed,ORD-NOV-0067,Murshid,14,3,0.95,4.83,1.77,5.04,19.53,1,2.9
2025-11-10,DC-1013,Zinc Picolinate 50mg Tablets,Health & Supplements,6,5100,Return,ORD-NOV-0068,Mr.Ilham,217,7,0.95,4.25,2.86,12.45,42.2,0,51.06
2025-11-10,DC-1013,Zinc Picolinate 50mg Tablets,Health & Supplements,1,5000,Packed,ORD-NOV-0069,Hakeem,216,7,0.95,4.25,2.86,12.45,42.2,0,50.82
2025-11-16,DC-1013,Zinc Picolinate 50mg Tablets,Health & Supplements,8,5000,Delivered,ORD-NOV-0070,Hakeem,208,7,0.95,4.25,2.86,12.45,42.2,0,48.94
2025-11-25,DC-1013,Zinc Picolinate 50mg Tablets,Health & Supplements,2,4200,Return,ORD-NOV-0071,Nazlin,206,7,0.95,4.25,2.86,12.45,42.2,0,48.47
2025-11-11,DC-1014,Probiotic 50 Billion CFU Capsules,Health & Supplements,10,8400,Delivered,ORD-NOV-0072,Hakeem,394,3,0.95,6.33,2.87,8.18,27.17,0,62.24
2025-11-27,DC-1014,Probiotic 50 Billion CFU Capsules,Health & Supplements,3,9100,Delivered,ORD-NOV-0073,Mr.Ilham,391,3,0.95,6.33,2.87,8.18,27.17,0,61.77
2025-11-30,DC-1014,Probiotic 50 Billion CFU Capsules,Health & Supplements,6,8300,Packed,ORD-NOV-0074,Murshid,385,3,0.95,6.33,2.87,8.18,27.17,0,60.82
2025-11-08,DC-1015,Ashwagandha Root Extract 600mg,Health & Supplements,3,6600,Return,ORD-NOV-0075,Hakeem,422,3,0.95,2.5,0.5,1.42,8.92,0,168.8
2025-11-30,DC-1015,Ashwagandha Root Extract 600mg,Health & Supplements,2,7500,Delivered,ORD-NOV-0076,Hakeem,2,3,0.95,2.5,0.5,1.42,8.92,1,0.8
2025-11-02,DC-1016,Collagen Peptides Powder 500g,Health & Supplements,4,6200,Packed,ORD-NOV-0077,Nazlin,215,7,0.95,5.29,2.76,12.01,49.04,0,40.64
2025-11-07,DC-1016,Collagen Peptides Powder 500g,Health & Supplements,5,5400,Packed,ORD-NOV-0078,Nazlin,210,7,0.95,5.29,2.76,12.01,49.04,0,39.7
2025-11-08,DC-1016,Collagen Peptides Powder 500g,Health & Supplements,10,5800,Packed,ORD-NOV-0079,Murshid,31,7,0.95,5.29,2.76,12.01,49.04,1,5.86
2025-11-09,DC-1016,Collagen Peptides Powder 500g,Health & Supplements,2,6000,Shipped,ORD-NOV-0080,Mr.Ilham,198,7,0.95,5.29,2.76,12.01,49.04,0,37.43
2025-11-10,DC-1016,Collagen Peptides Powder 500g,Health & Supplements,2,5900,Shipped,ORD-NOV-0081,Murshid,16,7,0.95,5.29,2.76,12.01,49.04,1,3.02
2025-11-13,DC-1016,Collagen Peptides Powder 500g,Health & Supplements,8,6000,Shipped,ORD-NOV-0082,Murshid,14,7,0.95,5.29,2.76,12.01,49.04,1,2.65
2025-11-13,DC-1016,Collagen Peptides Powder 500g,Health & Supplements,6,6000,Packed,ORD-NOV-0083,Nazlin,19,7,0.95,5.29,2.76,12.01,49.04,1,3.59
2025-11-18,DC-1017,Probiotic 50 Billion CFU Capsules,Health & Supplements,10,8400,Shipped,ORD-NOV-0084,Nazlin,219,7,0.95,5.8,2.64,11.49,52.09,0,37.76
2025-11-23,DC-1017,Probiotic 50 Billion CFU Capsules,Health & Supplements,3,8800,Shipped,ORD-NOV-0085,Mr.Ilham,23,7,0.95,5.8,2.64,11.49,52.09,1,3.97
2025-11-25,DC-1017,Probiotic 50 Billion CFU Capsules,Health & Supplements,3,9600,Packed,ORD-NOV-0086,Murshid,26,7,0.95,5.8,2.64,11.49,52.09,1,4.48
2025-11-28,DC-1017,Probiotic 50 Billion CFU Capsules,Health & Supplements,7,9100,Packed,ORD-NOV-0087,Mr.Ilham,39,7,0.95,5.8,2.64,11.49,52.09,1,6.72
2025-11-28,DC-1017,Probiotic 50 Billion CFU Capsules,Health & Supplements,6,9400,Shipped,ORD-NOV-0088,Murshid,200,7,0.95,5.8,2.64,11.49,52.09,0,34.48
2025-11-02,DC-1018,Zinc Picolinate 50mg Tablets,Health & Supplements,7,5500,Pending,ORD-NOV-0089,Hakeem,416,4,0.95,7.67,0.94,3.09,33.77,0,54.24
2025-11-02,DC-1018,Zinc Picolinate 50mg Tablets,Health & Supplements,9,6300,Pending,ORD-NOV-0090,Hakeem,407,4,0.95,7.67,0.94,3.09,33.77,0,53.06
2025-11-14,DC-1018,Zinc Picolinate 50mg Tablets,Health & Supplements,7,6400,Delivered,ORD-NOV-0091,Nazlin,17,4,0.95,7.67,0.94,3.09,33.77,1,2.22
2025-11-09,DC-1019,Vitamin D3 5000IU Capsules,Health & Supplements,2,2800,Cancelled,ORD-NOV-0092,Murshid,14,4,0.95,3.67,3.09,10.17,24.85,1,3.81
2025-11-19,DC-1019,Vitamin D3 5000IU Capsules,Health & Supplements,1,2800,Packed,ORD-NOV-0093,Nazlin,226,4,0.95,3.67,3.09,10.17,24.85,0,61.58
2025-11-27,DC-1019,Vitamin D3 5000IU Capsules,Health & Supplements,8,2900,Shipped,ORD-NOV-0094,Nazlin,218,4,0.95,3.67,3.09,10.17,24.85,0,59.4
2025-11-01,DC-1020,Probiotic 50 Billion CFU Capsules,Health & Supplements,4,4600,Packed,ORD-NOV-0095,Mr.Ilham,468,4,0.95,2.75,1.3,4.28,15.28,0,170.18
2025-11-09,DC-1020,Probiotic 50 Billion CFU Capsules,Health & Supplements,1,4100,Packed,ORD-NOV-0096,Mr.Ilham,467,4,0.95,2.75,1.3,4.28,15.28,0,169.82
2025-11-10,DC-1020,Probiotic 50 Billion CFU Capsules,Health & Supplements,2,4900,Return,ORD-NOV-0097,Mr.Ilham,4,4,0.95,2.75,1.3,4.28,15.28,1,1.45
2025-11-30,DC-1020,Probiotic 50 Billion CFU Capsules,Health & Supplements,4,4200,Packed,ORD-NOV-0098,Mr.Ilham,461,4,0.95,2.75,1.3,4.28,15.28,0,167.64
2025-11-07,DC-1021,Vitamin D3 5000IU Capsules,Health & Supplements,2,4600,Shipped,ORD-NOV-0099,Mr.Ilham,353,5,0.95,6.43,2.26,8.31,40.46,0,54.9
2025-11-09,DC-1021,Vitamin D3 5000IU Capsules,Health & Supplements,6,4700,Cancelled,ORD-NOV-0100,Murshid,347,5,0.95,6.43,2.26,8.31,40.46,0,53.97
2025-11-14,DC-1021,Vitamin D3 5000IU Capsules,Health & Supplements,7,5200,Packed,ORD-NOV-0101,Hakeem,28,5,0.95,6.43,2.26,8.31,40.46,1,4.35
2025-11-15,DC-1021,Vitamin D3 5000IU Capsules,Health & Supplements,9,5400,Shipped,ORD-NOV-0102,Hakeem,331,5,0.95,6.43,2.26,8.31,40.46,0,51.48
2025-11-22,DC-1021,Vitamin D3 5000IU Capsules,Health & Supplements,9,5100,Shipped,ORD-NOV-0103,Nazlin,322,5,0.95,6.43,2.26,8.31,40.46,0,50.08
2025-11-26,DC-1021,Vitamin D3 5000IU Capsules,Health & Supplements,7,5400,Packed,ORD-NOV-0104,Murshid,315,5,0.95,6.43,2.26,8.31,40.46,0,48.99
2025-11-29,DC-1021,Vitamin D3 5000IU Capsules,Health & Supplements,5,5100,Packed,ORD-NOV-0105,Mr.Ilham,310,5,0.95,6.43,2.26,8.31,40.46,0,48.21
2025-11-01,DC-1022,Ashwagandha Root Extract 600mg,Health & Supplements,5,7300,Return,ORD-NOV-0106,Murshid,195,5,0.95,5.4,3.2,11.77,38.77,0,36.11
2025-11-21,DC-1022,Ashwagandha Root Extract 600mg,Health & Supplements,2,7600,Pending,ORD-NOV-0107,Hakeem,193,5,0.95,5.4,3.2,11.77,38.77,0,35.74
2025-11-21,DC-1022,Ashwagandha Root Extract 600mg,Health & Supplements,8,7200,Shipped,ORD-NOV-0108,Hakeem,185,5,0.95,5.4,3.2,11.77,38.77,0,34.26
2025-11-24,DC-1022,Ashwagandha Root Extract 600mg,Health & Supplements,2,7200,Shipped,ORD-NOV-0109,Hakeem,183,5,0.95,5.4,3.2,11.77,38.77,0,33.89
2025-11-25,DC-1022,Ashwagandha Root Extract 600mg,Health & Supplements,10,6800,Packed,ORD-NOV-0110,Nazlin,16,5,0.95,5.4,3.2,11.77,38.77,1,2.96
2025-11-02,DC-1023,Omega-3 Fish Oil Softgels,Health & Supplements,7,6000,Shipped,ORD-NOV-0111,Mr.Ilham,426,5,0.95,7.6,1.74,6.4,44.4,0,56.05
2025-11-09,DC-1023,Omega-3 Fish Oil Softgels,Health & Supplements,7,6000,Shipped,ORD-NOV-0112,Murshid,419,5,0.95,7.6,1.74,6.4,44.4,0,55.13
2025-11-18,DC-1023,Omega-3 Fish Oil Softgels,Health & Supplements,9,5100,Shipped,ORD-NOV-0113,Hakeem,410,5,0.95,7.6,1.74,6.4,44.4,0,53.95
2025-11-21,DC-1023,Omega-3 Fish Oil Softgels,Health & Supplements,10,5200,Delivered,ORD-NOV-0114,Hakeem,400,5,0.95,7.6,1.74,6.4,44.4,0,52.63
2025-11-30,DC-1023,Omega-3 Fish Oil Softgels,Health & Supplements,5,6000,Packed,ORD-NOV-0115,Hakeem,395,5,0.95,7.6,1.74,6.4,44.4,0,51.97
2025-11-09,DC-1024,Magnesium Glycinate 400mg,Health & Supplements,5,4600,Packed,ORD-NOV-0116,Murshid,414,3,0.95,6.67,1.7,4.84,24.85,0,62.07
2025-11-15,DC-1024,Magnesium Glycinate 400mg,Health & Supplements,9,4900,Pending,ORD-NOV-0117,Mr.Ilham,405,3,0.95,6.67,1.7,4.84,24.85,0,60.72
2025-11-17,DC-1024,Magnesium Glycinate 400mg,Health & Supplements,6,4300,Shipped,ORD-NOV-0118,Murshid,399,3,0.95,6.67,1.7,4.84,24.85,0,59.82
2025-11-03,DC-1025,Car Dash Cam 1080P HD,Automotive,6,12900,Delivered,ORD-NOV-0119,Mr.Ilham,475,4,0.95,5.8,2.79,9.18,32.38,0,81.9
2025-11-03,DC-1025,Car Dash Cam 1080P HD,Automotive,9,13200,Delivered,ORD-NOV-0120,Murshid,466,4,0.95,5.8,2.79,9.18,32.38,0,80.34
2025-11-08,DC-1025,Car Dash Cam 1080P HD,Automotive,1,13700,Packed,ORD-NOV-0121,Mr.Ilham,465,4,0.95,5.8,2.79,9.18,32.38,0,80.17
2025-11-11,DC-1025,Car Dash Cam 1080P HD,Automotive,8,11900,Delivered,ORD-NOV-0122,Murshid,457,4,0.95,5.8,2.79,9.18,32.38,0,78.79
2025-11-23,DC-1025,Car Dash Cam 1080P HD,Automotive,5,13700,Packed,ORD-NOV-0123,Mr.Ilham,452,4,0.95,5.8,2.79,9.18,32.38,0,77.93
2025-11-06,DC-1026,Car Dash Cam 1080P HD,Automotive,10,11100,Delivered,ORD-NOV-0124,Hakeem,209,6,0.95,6.2,3.49,14.06,51.26,0,33.71
2025-11-11,DC-1026,Car Dash Cam 1080P HD,Automotive,2,12000,Packed,ORD-NOV-0125,Hakeem,207,6,0.95,6.2,3.49,14.06,51.26,0,33.39
2025-11-15,DC-1026,Car Dash Cam 1080P HD,Automotive,9,11800,Shipped,ORD-NOV-0126,Nazlin,198,6,0.95,6.2,3.49,14.06,51.26,0,31.94
2025-11-18,DC-1026,Car Dash Cam 1080P HD,Automotive,8,12000,Packed,ORD-NOV-0127,Mr.Ilham,24,6,0.95,6.2,3.49,14.06,51.26,1,3.87
2025-11-29,DC-1026,Car Dash Cam 1080P HD,Automotive,2,11600,Packed,ORD-NOV-0128,Nazlin,24,6,0.95,6.2,3.49,14.06,51.26,1,3.87
2025-11-08,DC-1027,Car Seat Back Organizer,Automotive,7,6400,Packed,ORD-NOV-0129,Nazlin,351,7,0.95,6.5,2.81,12.23,57.73,0,54.0
2025-11-10,DC-1027,Car Seat Back Organizer,Automotive,8,5700,Delivered,ORD-NOV-0130,Mr.Ilham,343,7,0.95,6.5,2.81,12.23,57.73,0,52.77
2025-11-12,DC-1027,Car Seat Back Organizer,Automotive,9,5700,Pending,ORD-NOV-0131,Nazlin,334,7,0.95,6.5,2.81,12.23,57.73,0,51.38
2025-11-15,DC-1027,Car Seat Back Organizer,Automotive,9,6100,Shipped,ORD-NOV-0132,Mr.Ilham,325,7,0.95,6.5,2.81,12.23,57.73,0,50.0
2025-11-20,DC-1027,Car Seat Back Organizer,Automotive,1,6100,Packed,ORD-NOV-0133,Nazlin,324,7,0.95,6.5,2.81,12.23,57.73,0,49.85
2025-11-23,DC-1027,Car Seat Back Organizer,Automotive,5,5500,Pending,ORD-NOV-0134,Mr.Ilham,319,7,0.95,6.5,2.81,12.23,57.73,0,49.08
2025-11-01,DC-1028,USB Car Charger Fast Charging 65W,Automotive,9,4100,Shipped,ORD-NOV-0135,Hakeem,282,3,0.95,6.29,2.12,6.04,24.91,0,44.83
2025-11-01,DC-1028,USB Car Charger Fast Charging 65W,Automotive,7,3600,Return,ORD-NOV-0136,Nazlin,275,3,0.95,6.29,2.12,6.04,24.91,0,43.72
2025-11-09,DC-1028,USB Car Charger Fast Charging 65W,Automotive,7,4000,Packed,ORD-NOV-0137,Hakeem,8,3,0.95,6.29,2.12,6.04,24.91,1,1.27
2025-11-09,DC-1028,USB Car Charger Fast Charging 65W,Automotive,6,4000,Delivered,ORD-NOV-0138,Hakeem,262,3,0.95,6.29,2.12,6.04,24.91,0,41.65
2025-11-27,DC-1028,USB Car Charger Fast Charging 65W,Automotive,8,3800,Shipped,ORD-NOV-0139,Nazlin,254,3,0.95,6.29,2.12,6.04,24.91,0,40.38
2025-11-28,DC-1028,USB Car Charger Fast Charging 65W,Automotive,5,4100,Pending,ORD-NOV-0140,Mr.Ilham,249,3,0.95,6.29,2.12,6.04,24.91,0,39.59
2025-11-30,DC-1028,USB Car Charger Fast Charging 65W,Automotive,2,4000,Packed,ORD-NOV-0141,Nazlin,247,3,0.95,6.29,2.12,6.04,24.91,0,39.27
2025-11-07,DC-1029,USB Car Charger Fast Charging 65W,Automotive,5,1800,Packed,ORD-NOV-0142,Mr.Ilham,484,5,0.95,5.25,2.28,8.39,34.64,0,92.19
2025-11-11,DC-1029,USB Car Charger Fast Charging 65W,Automotive,4,1900,Pending,ORD-NOV-0143,Murshid,480,5,0.95,5.25,2.28,8.39,34.64,0,91.43
2025-11-30,DC-1029,USB Car Charger Fast Charging 65W,Automotive,3,1800,Shipped,ORD-NOV-0144,Nazlin,477,5,0.95,5.25,2.28,8.39,34.64,0,90.86
2025-11-30,DC-1029,USB Car Charger Fast Charging 65W,Automotive,9,1900,Packed,ORD-NOV-0145,Mr.Ilham,468,5,0.95,5.25,2.28,8.39,34.64,0,89.14
2025-11-11,DC-1030,Car Phone Mount Magnetic,Automotive,9,2400,Packed,ORD-NOV-0146,Hakeem,18,3,0.95,6.75,3.11,8.86,29.11,1,2.67
