date,sku,product_name,category,quantity,amount,status,order_id,created_by,current_stock,lead_time_days,service_level,avg_daily_sales_sku,demand_std_sku,safety_stock,reorder_point,reorder_flag,stock_cover_days
2026-01-03,DC-1008,Probiotic 50 Billion CFU Capsules,Health & Supplements,3,9400,Packed,ORD-JAN-0043,Mr.Ilham,211,3,0.95,4.0,2.27,6.47,18.47,0,52.75
2026-01-04,DC-1008,Probiotic 50 Billion CFU Capsules,Health & Supplements,2,8200,Packed,ORD-JAN-0044,Murshid,14,3,0.95,4.0,2.27,6.47,18.47,1,3.5
2026-01-06,DC-1008,Probiotic 50 Billion CFU Capsules,Health & Supplements,8,9600,Packed,ORD-JAN-0045,Hakeem,201,3,0.95,4.0,2.27,6.47,18.47,0,50.25
2026-01-11,DC-1008,Probiotic 50 Billion CFU Capsules,Health & Supplements,3,8300,Packed,ORD-JAN-0046,Nazlin,198,3,0.95,4.0,2.27,6.47,18.47,0,49.5
2026-01-18,DC-1008,Probiotic 50 Billion CFU Capsules,Health & Supplements,7,8900,Packed,ORD-JAN-0047,Hakeem,191,3,0.95,4.0,2.27,6.47,18.47,0,47.75
2026-01-25,DC-1008,Probiotic 50 Billion CFU Capsules,Health & Supplements,2,9600,Delivered,ORD-JAN-0048,Hakeem,189,3,0.95,4.0,2.27,6.47,18.47,0,47.25
2026-01-26,DC-1008,Probiotic 50 Billion CFU Capsules,Health & Supplements,3,8700,Packed,ORD-JAN-0049,Murshid,186,3,0.95,4.0,2.27,6.47,18.47,0,46.5
2026-01-15,DC-1009,Omega-3 Fish Oil Softgels,Health & Supplements,2,7000,Pending,ORD-JAN-0050,Nazlin,322,6,0.95,5.5,3.04,12.25,45.25,0,58.55
2026-01-22,DC-1009,Omega-3 Fish Oil Softgels,Health & Supplements,9,8300,Shipped,ORD-JAN-0051,Nazlin,14,6,0.95,5.5,3.04,12.25,45.25,1,2.55
2026-01-23,DC-1009,Omega-3 Fish Oil Softgels,Health & Supplements,3,8200,Shipped,ORD-JAN-0052,Nazlin,310,6,0.95,5.5,3.04,12.25,45.25,0,56.36
2026-01-25,DC-1009,Omega-3 Fish Oil Softgels,Health & Supplements,8,7300,Packed,ORD-JAN-0053,Murshid,302,6,0.95,5.5,3.04,12.25,45.25,0,54.91
2026-01-05,DC-1010,Zinc Picolinate 50mg Tablets,Health & Supplements,9,4200,Packed,ORD-JAN-0054,Murshid,98,4,0.95,7.0,2.45,8.06,36.06,0,14.0
2026-01-07,DC-1010,Zinc Picolinate 50mg Tablets,Health & Supplements,9,4400,Delivered,ORD-JAN-0055,Mr.Ilham,16,4,0.95,7.0,2.45,8.06,36.06,1,2.29
2026-01-10,DC-1010,Zinc Picolinate 50mg Tablets,Health & Supplements,3,4100,Shipped,ORD-JAN-0056,Mr.Ilham,86,4,0.95,7.0,2.45,8.06,36.06,0,12.29
2026-01-17,DC-1010,Zinc Picolinate 50mg Tablets,Health & Supplements,10,4000,Cancelled,ORD-JAN-0057,Mr.Ilham,76,4,0.95,7.0,2.45,8.06,36.06,0,10.86
2026-01-18,DC-1010,Zinc Picolinate 50mg Tablets,Health & Supplements,4,4100,Delivered,ORD-JAN-0058,Nazlin,72,4,0.95,7.0,2.45,8.06,36.06,0,10.29
2026-01-25,DC-1010,Zinc Picolinate 50mg Tablets,Health & Supplements,7,4400,Pending,ORD-JAN-0059,Murshid,65,4,0.95,7.0,2.45,8.06,36.06,0,9.29
2026-01-31,DC-1010,Zinc Picolinate 50mg Tablets,Health & Supplements,7,4500,Delivered,ORD-JAN-0060,Mr.Ilham,58,4,0.95,7.0,2.45,8.06,36.06,0,8.29
2026-01-07,DC-1011,Magnesium Glycinate 400mg,Health & Supplements,7,5500,Pending,ORD-JAN-0061,Murshid,244,3,0.95,4.25,1.92,5.47,18.22,0,57.41
2026-01-09,DC-1011,Magnesium Glycinate 400mg,Health & Supplements,2,4600,Packed,ORD-JAN-0062,Hakeem,242,3,0.95,4.25,1.92,5.47,18.22,0,56.94
2026-01-20,DC-1011,Magnesium Glycinate 400mg,Health & Supplements,5,5000,Shipped,ORD-JAN-0063,Mr.Ilham,237,3,0.95,4.25,1.92,5.47,18.22,0,55.76
2026-01-21,DC-1011,Magnesium Glycinate 400mg,Health & Supplements,3,5200,Shipped,ORD-JAN-0064,Hakeem,234,3,0.95,4.25,1.92,5.47,18.22,0,55.06
2026-01-04,DC-1012,Vitamin D3 5000IU Capsules,Health & Supplements,2,5100,Shipped,ORD-JAN-0065,Hakeem,225,3,0.95,4.71,2.96,8.43,22.56,0,47.77
2026-01-07,DC-1012,Vitamin D3 5000IU Capsules,Health & Supplements,9,5200,Packed,ORD-JAN-0066,Mr.Ilham,216,3,0.95,4.71,2.96,8.43,22.56,0,45.86
2026-01-08,DC-1012,Vitamin D3 5000IU Capsules,Health & Supplements,5,5300,Packed,ORD-JAN-0067,Murshid,211,3,0.95,4.71,2.96,8.43,22.56,0,44.8
2026-01-18,DC-1012,Vitamin D3 5000IU Capsules,Health & Supplements,4,5500,Packed,ORD-JAN-0068,Mr.Ilham,207,3,0.95,4.71,2.96,8.43,22.56,0,43.95
2026-01-18,DC-1012,Vitamin D3 5000IU Capsules,Health & Supplements,9,4700,Packed,ORD-JAN-0069,Mr.Ilham,198,3,0.95,4.71,2.96,8.43,22.56,0,42.04
2026-01-31,DC-1012,Vitamin D3 5000IU Capsules,Health & Supplements,3,5300,Delivered,ORD-JAN-0070,Hakeem,195,3,0.95,4.71,2.96,8.43,22.56,0,41.4
2026-01-31,DC-1012,Vitamin D3 5000IU Capsules,Health & Supplements,1,5300,Shipped,ORD-JAN-0071,Nazlin,194,3,0.95,4.71,2.96,8.43,22.56,0,41.19
2026-01-10,DC-1013,Zinc Picolinate 50mg Tablets,Health & Supplements,8,4500,Shipped,ORD-JAN-0072,Hakeem,116,7,0.95,6.75,2.17,9.44,56.69,0,17.19
2026-01-16,DC-1013,Zinc Picolinate 50mg Tablets,Health & Supplements,8,4200,Shipped,ORD-JAN-0073,Hakeem,108,7,0.95,6.75,2.17,9.44,56.69,0,16.0
2026-01-21,DC-1013,Zinc Picolinate 50mg Tablets,Health & Supplements,3,5000,Delivered,ORD-JAN-0074,Murshid,105,7,0.95,6.75,2.17,9.44,56.69,0,15.56
2026-01-30,DC-1013,Zinc Picolinate 50mg Tablets,Health & Supplements,8,4900,Packed,ORD-JAN-0075,Mr.Ilham,97,7,0.95,6.75,2.17,9.44,56.69,0,14.37
2026-01-10,DC-1014,Probiotic 50 Billion CFU Capsules,Health & Supplements,2,9700,Packed,ORD-JAN-0076,Murshid,128,3,0.95,4.33,1.7,4.84,17.83,0,29.56
2026-01-15,DC-1014,Probiotic 50 Billion CFU Capsules,Health & Supplements,6,9100,Packed,ORD-JAN-0077,Mr.Ilham,122,3,0.95,4.33,1.7,4.84,17.83,0,28.18
2026-01-24,DC-1014,Probiotic 50 Billion CFU Capsules,Health & Supplements,5,9700,Pending,ORD-JAN-0078,Nazlin,117,3,0.95,4.33,1.7,4.84,17.83,0,27.02
2026-01-01,DC-1015,Ashwagandha Root Extract 600mg,Health & Supplements,2,6800,Pending,ORD-JAN-0079,Nazlin,284,3,0.95,4.71,2.76,7.86,21.99,0,60.3
2026-01-03,DC-1015,Ashwagandha Root Extract 600mg,Health & Supplements,1,6600,Packed,ORD-JAN-0080,Nazlin,14,3,0.95,4.71,2.76,7.86,21.99,1,2.97
2026-01-05,DC-1015,Ashwagandha Root Extract 600mg,Health & Supplements,7,7000,Packed,ORD-JAN-0081,Mr.Ilham,276,3,0.95,4.71,2.76,7.86,21.99,0,58.6
2026-01-18,DC-1015,Ashwagandha Root Extract 600mg,Health & Supplements,9,7500,Packed,ORD-JAN-0082,Nazlin,267,3,0.95,4.71,2.76,7.86,21.99,0,56.69
2026-01-21,DC-1015,Ashwagandha Root Extract 600mg,Health & Supplements,3,6800,Packed,ORD-JAN-0083,Mr.Ilham,264,3,0.95,4.71,2.76,7.86,21.99,0,56.05
2026-01-23,DC-1015,Ashwagandha Root Extract 600mg,Health & Supplements,4,7300,Delivered,ORD-JAN-0084,Mr.Ilham,260,3,0.95,4.71,2.76,7.86,21.99,0,55.2
2026-01-25,DC-1015,Ashwagandha Root Extract 600mg,Health & Supplements,7,7000,Shipped,ORD-JAN-0085,Hakeem,253,3,0.95,4.71,2.76,7.86,21.99,0,53.72
2026-01-01,DC-1016,Collagen Peptides Powder 500g,Health & Supplements,10,6300,Shipped,ORD-JAN-0086,Nazlin,77,7,0.95,4.14,3.4,14.8,43.78,0,18.6
2026-01-01,DC-1016,Collagen Peptides Powder 500g,Health & Supplements,1,5500,Delivered,ORD-JAN-0087,Hakeem,76,7,0.95,4.14,3.4,14.8,43.78,0,18.36
2026-01-02,DC-1016,Collagen Peptides Powder 500g,Health & Supplements,3,6400,Shipped,ORD-JAN-0088,Hakeem,73,7,0.95,4.14,3.4,14.8,43.78,0,17.63
2026-01-13,DC-1016,Collagen Peptides Powder 500g,Health & Supplements,5,6100,Shipped,ORD-JAN-0089,Mr.Ilham,68,7,0.95,4.14,3.4,14.8,43.78,0,16.43
2026-01-15,DC-1016,Collagen Peptides Powder 500g,Health & Supplements,1,6400,Packed,ORD-JAN-0090,Murshid,67,7,0.95,4.14,3.4,14.8,43.78,0,16.18
2026-01-17,DC-1016,Collagen Peptides Powder 500g,Health & Supplements,1,6400,Packed,ORD-JAN-0091,Nazlin,16,7,0.95,4.14,3.4,14.8,43.78,1,3.86
2026-01-26,DC-1016,Collagen Peptides Powder 500g,Health & Supplements,8,6200,Packed,ORD-JAN-0092,Murshid,58,7,0.95,4.14,3.4,14.8,43.78,0,14.01
2026-01-04,DC-1017,Probiotic 50 Billion CFU Capsules,Health & Supplements,6,8400,Cancelled,ORD-JAN-0093,Nazlin,158,7,0.95,6.0,2.55,11.1,53.1,0,26.33
2026-01-10,DC-1017,Probiotic 50 Billion CFU Capsules,Health & Supplements,5,10000,Shipped,ORD-JAN-0094,Mr.Ilham,41,7,0.95,6.0,2.55,11.1,53.1,1,6.83
2026-01-16,DC-1017,Probiotic 50 Billion CFU Capsules,Health & Supplements,10,8600,Cancelled,ORD-JAN-0095,Murshid,143,7,0.95,6.0,2.55,11.1,53.1,0,23.83
2026-01-31,DC-1017,Probiotic 50 Billion CFU Capsules,Health & Supplements,3,10000,Delivered,ORD-JAN-0096,Nazlin,140,7,0.95,6.0,2.55,11.1,53.1,0,23.33
2026-01-13,DC-1018,Zinc Picolinate 50mg Tablets,Health & Supplements,1,5600,Shipped,ORD-JAN-0097,Hakeem,168,4,0.95,2.0,0.71,2.34,10.34,0,84.0
2026-01-17,DC-1018,Zinc Picolinate 50mg Tablets,Health & Supplements,2,6100,Packed,ORD-JAN-0098,Mr.Ilham,166,4,0.95,2.0,0.71,2.34,10.34,0,83.0
2026-01-26,DC-1018,Zinc Picolinate 50mg Tablets,Health & Supplements,2,6300,Shipped,ORD-JAN-0099,Nazlin,2,4,0.95,2.0,0.71,2.34,10.34,1,1.0
2026-01-27,DC-1018,Zinc Picolinate 50mg Tablets,Health & Supplements,3,6400,Packed,ORD-JAN-0100,Nazlin,161,4,0.95,2.0,0.71,2.34,10.34,0,80.5
2026-01-20,DC-1019,Vitamin D3 5000IU Capsules,Health & Supplements,2,3200,Shipped,ORD-JAN-0101,Mr.Ilham,169,4,0.95,4.5,2.5,8.22,26.22,0,37.56
2026-01-24,DC-1019,Vitamin D3 5000IU Capsules,Health & Supplements,7,3100,Shipped,ORD-JAN-0102,Hakeem,162,4,0.95,4.5,2.5,8.22,26.22,0,36.0
2026-01-01,DC-1020,Probiotic 50 Billion CFU Capsules,Health & Supplements,9,4100,Delivered,ORD-JAN-0103,Hakeem,186,4,0.95,5.0,3.03,9.97,29.97,0,37.2
2026-01-03,DC-1020,Probiotic 50 Billion CFU Capsules,Health & Supplements,1,4800,Shipped,ORD-JAN-0104,Nazlin,185,4,0.95,5.0,3.03,9.97,29.97,0,37.0
2026-01-04,DC-1020,Probiotic 50 Billion CFU Capsules,Health & Supplements,3,4700,Packed,ORD-JAN-0105,Nazlin,182,4,0.95,5.0,3.03,9.97,29.97,0,36.4
2026-01-11,DC-1020,Probiotic 50 Billion CFU Capsules,Health & Supplements,4,4200,Packed,ORD-JAN-0106,Mr.Ilham,8,4,0.95,5.0,3.03,9.97,29.97,1,1.6
2026-01-11,DC-1020,Probiotic 50 Billion CFU Capsules,Health & Supplements,8,4300,Shipped,ORD-JAN-0107,Hakeem,170,4,0.95,5.0,3.03,9.97,29.97,0,34.0
2026-01-12,DC-1021,Vitamin D3 5000IU Capsules,Health & Supplements,5,5400,Shipped,ORD-JAN-0108,Murshid,312,5,0.95,3.6,3.07,11.29,29.29,0,86.67
2026-01-19,DC-1021,Vitamin D3 5000IU Capsules,Health & Supplements,9,4900,Pending,ORD-JAN-0109,Hakeem,303,5,0.95,3.6,3.07,11.29,29.29,0,84.17
2026-01-25,DC-1021,Vitamin D3 5000IU Capsules,Health & Supplements,1,5200,Shipped,ORD-JAN-0110,Nazlin,302,5,0.95,3.6,3.07,11.29,29.29,0,83.89
2026-01-27,DC-1021,Vitamin D3 5000IU Capsules,Health & Supplements,2,4900,Packed,ORD-JAN-0111,Nazlin,300,5,0.95,3.6,3.07,11.29,29.29,0,83.33
2026-01-31,DC-1021,Vitamin D3 5000IU Capsules,Health & Supplements,1,5300,Pending,ORD-JAN-0112,Hakeem,17,5,0.95,3.6,3.07,11.29,29.29,1,4.72
2026-01-01,DC-1022,Ashwagandha Root Extract 600mg,Health & Supplements,3,6900,Shipped,ORD-JAN-0113,Hakeem,197,5,0.95,4.38,3.16,11.62,33.52,0,44.98
2026-01-15,DC-1022,Ashwagandha Root Extract 600mg,Health & Supplements,4,6700,Packed,ORD-JAN-0114,Mr.Ilham,193,5,0.95,4.38,3.16,11.62,33.52,0,44.06
2026-01-17,DC-1022,Ashwagandha Root Extract 600mg,Health & Supplements,4,6800,Shipped,ORD-JAN-0115,Hakeem,189,5,0.95,4.38,3.16,11.62,33.52,0,43.15
2026-01-18,DC-1022,Ashwagandha Root Extract 600mg,Health & Supplements,10,7000,Packed,ORD-JAN-0116,Hakeem,19,5,0.95,4.38,3.16,11.62,33.52,1,4.34
2026-01-26,DC-1022,Ashwagandha Root Extract 600mg,Health & Supplements,1,6700,Packed,ORD-JAN-0117,Nazlin,178,5,0.95,4.38,3.16,11.62,33.52,0,40.64
2026-01-27,DC-1022,Ashwagandha Root Extract 600mg,Health & Supplements,3,7500,Packed,ORD-JAN-0999,Mr.Ilham,181,5,0.95,4.38,3.16,11.62,33.52,0,41.32
2026-01-28,DC-1022,Ashwagandha Root Extract 600mg,Health & Supplements,1,7100,Shipped,ORD-JAN-0118,Mr.Ilham,12,5,0.95,4.38,3.16,11.62,33.52,1,2.74
2026-01-30,DC-1022,Ashwagandha Root Extract 600mg,Health & Supplements,9,8200,Packed,ORD-JAN-0119,Murshid,168,5,0.95,4.38,3.16,11.62,33.52,0,38.36
2026-01-03,DC-1023,Omega-3 Fish Oil Softgels,Health & Supplements,2,5300,Packed,ORD-JAN-0120,Murshid,13,5,0.95,6.0,3.32,12.21,42.21,1,2.17
2026-01-10,DC-1023,Omega-3 Fish Oil Softgels,Health & Supplements,10,5400,Packed,ORD-JAN-0121,Nazlin,36,5,0.95,6.0,3.32,12.21,42.21,1,6.0
2026-01-18,DC-1023,Omega-3 Fish Oil Softgels,Health & Supplements,7,5000,Delivered,ORD-JAN-0122,Hakeem,116,5,0.95,6.0,3.32,12.21,42.21,0,19.33
2026-01-21,DC-1023,Omega-3 Fish Oil Softgels,Health & Supplements,1,5600,Packed,ORD-JAN-0123,Murshid,115,5,0.95,6.0,3.32,12.21,42.21,0,19.17
2026-01-25,DC-1023,Omega-3 Fish Oil Softgels,Health & Supplements,8,5600,Shipped,ORD-JAN-0124,Nazlin,107,5,0.95,6.0,3.32,12.21,42.21,0,17.83
2026-01-27,DC-1023,Omega-3 Fish Oil Softgels,Health & Supplements,8,5400,Packed,ORD-JAN-0125,Hakeem,32,5,0.95,6.0,3.32,12.21,42.21,1,5.33
2026-01-04,DC-1024,Magnesium Glycinate 400mg,Health & Supplements,1,4500,Shipped,ORD-JAN-0126,Murshid,16,3,0.95,3.8,2.32,6.61,18.01,1,4.21
2026-01-15,DC-1024,Magnesium Glycinate 400mg,Health & Supplements,2,4200,Packed,ORD-JAN-0127,Nazlin,220,3,0.95,3.8,2.32,6.61,18.01,0,57.89
2026-01-16,DC-1024,Magnesium Glycinate 400mg,Health & Supplements,6,4900,Packed,ORD-JAN-0128,Hakeem,214,3,0.95,3.8,2.32,6.61,18.01,0,56.32
2026-01-18,DC-1024,Magnesium Glycinate 400mg,Health & Supplements,7,4800,Shipped,ORD-JAN-0129,Hakeem,207,3,0.95,3.8,2.32,6.61,18.01,0,54.47
2026-01-22,DC-1024,Magnesium Glycinate 400mg,Health & Supplements,3,5000,Shipped,ORD-JAN-0130,Murshid,204,3,0.95,3.8,2.32,6.61,18.01,0,53.68
2026-01-08,DC-1025,Car Dash Cam 1080P HD,Automotive,1,12200,Packed,ORD-JAN-0131,Mr.Ilham,100,4,0.95,6.14,3.27,10.76,35.32,0,16.29
2026-01-10,DC-1025,Car Dash Cam 1080P HD,Automotive,10,14000,Packed,ORD-JAN-0132,Nazlin,32,4,0.95,6.14,3.27,10.76,35.32,1,5.21
2026-01-21,DC-1025,Car Dash Cam 1080P HD,Automotive,8,12600,Packed,ORD-JAN-0133,Nazlin,82,4,0.95,6.14,3.27,10.76,35.32,0,13.36
2026-01-22,DC-1025,Car Dash Cam 1080P HD,Automotive,9,12300,Packed,ORD-JAN-0134,Nazlin,73,4,0.95,6.14,3.27,10.76,35.32,0,11.89
2026-01-24,DC-1025,Car Dash Cam 1080P HD,Automotive,8,13200,Packed,ORD-JAN-0135,Nazlin,9,4,0.95,6.14,3.27,10.76,35.32,1,1.47
2026-01-30,DC-1025,Car Dash Cam 1080P HD,Automotive,2,13900,Cancelled,ORD-JAN-0136,Murshid,63,4,0.95,6.14,3.27,10.76,35.32,0,10.26
2026-01-31,DC-1025,Car Dash Cam 1080P HD,Automotive,5,12400,Shipped,ORD-JAN-0137,Hakeem,58,4,0.95,6.14,3.27,10.76,35.32,0,9.45
2026-01-13,DC-1026,Car Dash Cam 1080P HD,Automotive,7,12100,Delivered,ORD-JAN-0138,Mr.Ilham,13,6,0.95,6.5,0.5,2.01,41.01,1,2.0
2026-01-20,DC-1026,Car Dash Cam 1080P HD,Automotive,6,11700,Shipped,ORD-JAN-0139,Nazlin,26,6,0.95,6.5,0.5,2.01,41.01,1,4.0
2026-01-03,DC-1027,Car Seat Back Organizer,Automotive,1,5800,Shipped,ORD-JAN-0140,Nazlin,42,7,0.95,5.0,2.74,11.93,46.93,1,8.4
2026-01-05,DC-1027,Car Seat Back Organizer,Automotive,8,5800,Packed,ORD-JAN-0141,Nazlin,134,7,0.95,5.0,2.74,11.93,46.93,0,26.8
2026-01-13,DC-1027,Car Seat Back Organizer,Automotive,7,5800,Cancelled,ORD-JAN-0142,Mr.Ilham,26,7,0.95,5.0,2.74,11.93,46.93,1,5.2
2026-01-26,DC-1027,Car Seat Back Organizer,Automotive,4,5700,Shipped,ORD-JAN-0143,Hakeem,123,7,0.95,5.0,2.74,11.93,46.93,0,24.6
